step,score,cells
6250,0.0,7
12500,0.0,14
18750,0.0,19
25000,0.0,22
31250,0.0,23
37500,0.0,26
43750,0.0,29
50000,0.0,30
56250,0.0,31
62500,0.0,32
68750,0.0,39
74958,0.0,41
81194,0.0,41
87437,0.0,43
93653,0.0,43
99903,0.0,45
106138,0.0,50
112362,0.0,50
118592,0.0,51
124813,0.0,53
131063,0.0,53
137299,0.0,53
143549,0.0,53
149771,0.0,54
156021,0.0,54
162241,0.0,54
168477,0.0,55
174713,0.0,55
180963,0.0,55
187185,0.0,55
193408,0.0,56
199658,0.0,63
205908,0.0,64
212144,0.0,64
218394,0.0,64
224644,0.0,64
230894,0.0,64
237134,0.0,71
243384,0.0,71
249634,0.0,71
255870,0.0,93
262120,0.0,99
268340,0.0,99
274585,0.0,99
280830,0.0,99
287071,0.0,99
293302,0.0,99
299547,0.0,100
305793,0.0,100
312029,0.0,101
318269,0.0,101
324515,0.0,101
330750,0.0,101
336986,0.0,102
343236,0.0,102
349482,0.0,103
355719,0.0,103
361966,0.0,104
368204,0.0,105
374450,0.0,106
380682,0.0,107
386932,0.0,108
393148,0.0,108
399394,0.0,109
405631,0.0,109
411826,0.0,109
418040,0.0,111
424257,0.0,111
430505,0.0,111
436742,0.0,111
442952,0.0,112
449199,0.0,112
455449,0.0,112
461668,0.0,114
467788,0.0,114
473944,0.0,114
480153,0.0,116
486245,0.0,116
492396,0.0,116
498578,0.0,117
504775,0.0,118
510839,0.0,118
517011,0.0,118
523234,0.0,120
529471,0.0,120
535661,0.0,120
541792,0.0,120
548017,0.0,120
554193,0.0,121
560345,0.0,121
566565,0.0,121
572699,0.0,121
578891,0.0,121
585103,0.0,121
591311,0.0,121
597512,0.0,121
603662,0.0,121
609874,0.0,122
616045,0.0,122
622208,0.0,122
628444,0.0,123
634611,0.0,124
640789,0.0,124
646960,0.0,126
653044,0.0,127
659210,0.0,127
665418,0.0,127
671605,0.0,127
677785,0.0,127
683964,0.0,127
690115,0.0,127
696320,0.0,127
702522,0.0,127
708711,0.0,127
714917,0.0,129
721118,0.0,130
727307,0.0,130
733525,0.0,131
739753,0.0,131
745958,0.0,131
752161,0.0,131
758384,0.0,131
764592,0.0,131
770771,0.0,131
776998,0.0,131
783205,0.0,131
789405,0.0,131
795621,0.0,133
801820,0.0,133
807975,0.0,135
814188,0.0,135
820385,0.0,136
826580,0.0,136
832792,0.0,137
839021,0.0,137
845222,0.0,137
851428,0.0,137
857635,0.0,138
863847,0.0,138
870063,0.0,139
876279,0.0,141
882471,0.0,145
888707,0.0,145
894926,0.0,145
901137,0.0,145
907352,0.0,145
913545,0.0,145
919761,0.0,146
925997,0.0,146
932182,0.0,146
938432,0.0,146
944630,0.0,146
950812,0.0,146
956999,0.0,147
963185,0.0,147
969397,0.0,147
975615,0.0,147
981832,0.0,147
988013,0.0,147
994213,0.0,147
1000435,0.0,147
1006670,0.0,148
1012915,0.0,149
1019119,0.0,150
1025288,0.0,151
1031506,0.0,151
1037696,0.0,151
1043884,0.0,151
1050077,0.0,152
1056318,0.0,153
1062491,0.0,154
1068675,0.0,154
1074898,0.0,155
1081134,0.0,156
1087331,0.0,156
1093564,0.0,156
1099787,0.0,156
1106010,0.0,156
1112223,0.0,156
1118444,0.0,156
1124601,0.0,157
1130837,0.0,158
1137077,0.0,158
1143269,0.0,158
1149457,0.0,158
1155681,0.0,158
1161841,0.0,158
1168004,0.0,159
1174220,0.0,159
1180420,0.0,159
1186649,0.0,160
1192861,0.0,160
1199098,0.0,161
1205285,0.0,161
1211499,0.0,161
1217719,0.0,162
1223939,0.0,163
1230081,0.0,163
1236266,0.0,164
1242466,0.0,164
1248645,0.0,164
1254867,0.0,164
1260997,0.0,164
1267210,0.0,174
1273274,0.0,174
1279458,0.0,174
1285567,0.0,174
1291760,0.0,174
1297970,0.0,174
1304152,0.0,175
1310285,0.0,175
1316409,0.0,176
1322558,0.0,176
1328729,0.0,176
1334864,0.0,176
1341085,0.0,177
1347248,0.0,178
1353455,0.0,179
1359453,0.0,180
1365455,0.0,181
1371520,0.0,181
1377718,0.0,182
1383870,0.0,182
