step,score,cells
6250,0.0,13
12500,0.0,17
18750,0.0,18
25000,0.0,22
31250,0.0,22
37500,0.0,24
43750,0.0,25
50000,0.0,25
56250,0.0,25
62500,0.0,27
68750,0.0,29
75000,0.0,34
81250,0.0,38
87500,0.0,38
93750,0.0,38
100000,0.0,38
106250,0.0,40
112500,0.0,40
118750,0.0,40
125000,0.0,44
131250,0.0,44
137500,0.0,45
143750,0.0,45
150000,0.0,46
156250,0.0,47
162500,0.0,47
168750,0.0,47
175000,0.0,48
181250,0.0,48
187500,0.0,50
193750,0.0,50
200000,0.0,52
206250,0.0,52
212500,0.0,52
218750,0.0,53
225000,0.0,54
231250,0.0,55
237500,0.0,55
243750,0.0,56
250000,0.0,56
256250,0.0,56
262500,0.0,58
268701,0.0,58
274947,0.0,60
281088,0.0,60
287245,0.0,62
293426,0.0,66
299580,0.0,66
305687,0.0,66
311828,0.0,66
317929,0.0,66
324140,0.0,67
330390,0.0,70
336588,0.0,72
342787,0.0,72
348978,0.0,73
355146,0.0,73
361365,0.0,75
367575,0.0,77
373783,0.0,80
379988,0.0,81
386172,0.0,83
392384,0.0,84
398617,0.0,84
404749,0.0,84
410989,0.0,84
417145,0.0,84
423305,0.0,84
429523,0.0,85
435727,0.0,85
441907,0.0,85
448132,0.0,86
454341,0.0,87
460550,0.0,87
466773,0.0,87
472972,0.0,87
479222,0.0,87
485465,0.0,87
491704,0.0,90
497912,0.0,90
504113,0.0,90
510336,0.0,91
516569,0.0,91
522798,0.0,91
528994,0.0,91
535230,0.0,91
541457,0.0,92
547666,0.0,93
553900,0.0,93
560073,0.0,97
565956,0.0,97
572036,0.0,98
578104,0.0,100
584242,0.0,101
590472,0.0,101
596634,0.0,101
602763,0.0,101
608866,0.0,101
615028,0.0,101
621198,0.0,102
627328,0.0,103
633537,0.0,103
639689,0.0,103
645842,0.0,103
651920,0.0,103
658094,0.0,103
664320,0.0,104
670351,0.0,105
676526,0.0,105
682747,0.0,105
688963,0.0,105
695063,0.0,105
701135,0.0,106
707290,0.0,107
713431,0.0,107
719621,0.0,108
725757,0.0,110
731922,0.0,112
738054,0.0,116
744117,0.0,118
750052,0.0,118
755920,0.0,118
762029,0.0,120
768124,0.0,122
774060,0.0,123
779915,0.0,124
785751,0.0,124
791677,0.0,125
797405,0.0,125
803159,0.0,126
808865,0.0,126
814726,0.0,126
820569,0.0,126
826405,0.0,126
832298,0.0,126
838003,0.0,126
843863,0.0,127
849778,0.0,127
855853,0.0,127
861691,0.0,127
867588,0.0,129
873648,0.0,130
879657,0.0,130
885641,0.0,131
891444,0.0,131
897409,0.0,131
903480,0.0,131
909372,0.0,131
915365,0.0,132
921324,0.0,133
927330,0.0,134
933283,0.0,135
939287,0.0,136
945259,0.0,136
951354,0.0,136
957339,0.0,138
963453,0.0,138
969436,0.0,138
975580,0.0,138
981627,0.0,138
987658,0.0,140
993586,0.0,140
999534,0.0,140
1005402,0.0,140
1011338,0.0,141
1017349,0.0,141
1023402,0.0,141
1029401,0.0,142
1035530,0.0,142
1041505,0.0,142
1047426,0.0,142
1053469,0.0,142
1059472,0.0,142
1065502,0.0,142
1071585,0.0,142
1077586,0.0,143
1083784,0.0,143
1089751,0.0,143
1095740,0.0,146
1101909,0.0,147
1107865,0.0,148
1114004,0.0,149
1120148,0.0,149
1126011,0.0,149
1132064,0.0,149
1138110,0.0,150
1144169,0.0,150
1150137,0.0,150
1156110,0.0,150
1162143,0.0,150
1168073,0.0,150
1174055,0.0,150
1180006,0.0,150
1186029,0.0,150
1192119,0.0,150
1198072,0.0,150
1204096,0.0,150
1210072,0.0,151
1216084,0.0,151
1222153,0.0,151
1228278,0.0,152
1234390,0.0,152
1240421,0.0,152
1246283,0.0,152
1252431,0.0,152
1258531,0.0,152
1264578,0.0,152
1270609,0.0,152
1276759,0.0,152
1282737,0.0,152
1288883,0.0,152
1294945,0.0,152
1301013,0.0,152
1307045,0.0,152
1313023,0.0,152
1318945,0.0,152
1324889,0.0,153
1330919,0.0,153
1336822,0.0,153
1342822,0.0,154
1348917,0.0,154
1354997,0.0,154
1361036,0.0,154
1367077,0.0,154
1373169,0.0,154
1379276,0.0,154
1385310,0.0,154
1391415,0.0,156
1397463,0.0,157
1403556,0.0,158
1409642,0.0,158
1415660,0.0,158
1421804,0.0,158
1427841,0.0,158
1433867,0.0,158
1439910,0.0,158
1445986,0.0,158
1451997,0.0,158
1457972,0.0,158
1464039,0.0,158
1470045,0.0,158
1476144,0.0,158
1482056,0.0,158
1488070,0.0,159
1494126,0.0,159
1500202,0.0,159
1506333,0.0,159
1512333,0.0,159
1518410,0.0,159
1524433,0.0,161
1530461,0.0,161
1536548,0.0,161
1542637,0.0,163
1548697,0.0,164
1554800,0.0,164
1560952,0.0,165
1567095,0.0,165
1573163,0.0,166
1579289,0.0,166
1585459,0.0,166
1591448,0.0,166
1597471,0.0,166
1603429,0.0,166
1609550,0.0,166
1615690,0.0,166
1621761,0.0,166
1627880,0.0,167
1633874,0.0,167
1639889,0.0,167
1646009,0.0,167
1652015,0.0,167
1658150,0.0,167
1664334,0.0,167
1670471,0.0,167
1676661,0.0,168
1682550,0.0,168
1688585,0.0,169
1694649,0.0,170
1700120,0.0,170
1706030,0.0,170
1712052,0.0,170
1718095,0.0,170
1723928,0.0,170
1729965,0.0,170
1736004,0.0,170
1742013,0.0,171
1748060,0.0,171
1754061,0.0,172
1759677,0.0,173
1765619,0.0,173
1771521,0.0,175
1777666,0.0,176
1783648,0.0,177
1789848,0.0,177
1795931,0.0,177
1802035,0.0,177
1808051,0.0,177
1814217,0.0,177
1820233,0.0,177
1826062,0.0,177
1831940,0.0,178
1838103,0.0,180
1844092,0.0,181
1850002,0.0,182
1856080,0.0,182
1862080,0.0,184
1868149,0.0,185
1874025,0.0,185
1880038,0.0,185
1886069,0.0,185
1892113,0.0,186
1898181,0.0,186
1904148,0.0,186
1910218,0.0,186
1916290,0.0,186
1922245,0.0,193
1928284,0.0,193
1934401,0.0,193
1940441,0.0,193
1946411,0.0,193
1952477,0.0,194
1958471,0.0,194
1964494,0.0,194
1970551,0.0,194
1976582,0.0,194
1982683,0.0,195
1988689,0.0,196
1994711,0.0,196
2000600,0.0,196
2006658,0.0,196
2012670,0.0,196
2018588,0.0,196
2024653,0.0,196
2030739,0.0,196
2036714,0.0,197
2042606,0.0,198
2048826,0.0,199
2054880,0.0,199
2060895,0.0,199
2066990,0.0,200
2073105,0.0,200
2079143,0.0,200
2085157,0.0,200
2091146,0.0,200
2097190,0.0,200
2103173,0.0,200
2109007,0.0,200
2115040,0.0,200
2121085,0.0,201
2127056,0.0,202
2133027,0.0,203
2139139,0.0,203
2145175,0.0,203
2151220,0.0,203
2157091,0.0,203
2163123,0.0,203
2169052,0.0,203
2175167,0.0,203
2181097,0.0,203
2187185,0.0,204
2193273,0.0,204
2199474,0.0,204
2205492,0.0,204
2211521,0.0,204
2217541,0.0,206
2223541,0.0,206
2229639,0.0,206
2235735,0.0,206
2241776,0.0,206
2247704,0.0,206
2253787,0.0,206
2259820,0.0,206
2265518,0.0,206
2271345,0.0,206
2277324,0.0,207
2283237,0.0,207
2289340,0.0,209
2295377,0.0,209
2301485,0.0,209
2307565,0.0,209
2313596,0.0,209
2319711,0.0,209
2325682,0.0,209
2331810,0.0,209
2337797,0.0,209
2343883,0.0,209
2349904,0.0,209
2355994,0.0,210
2361980,0.0,210
2368113,0.0,210
2374266,0.0,211
2380237,0.0,212
2386279,0.0,212
2392344,0.0,213
2398535,0.0,213
2404653,0.0,213
2410694,0.0,213
2416769,0.0,213
2422803,0.0,213
2428846,0.0,213
2434844,0.0,213
2440753,0.0,213
2446765,0.0,213
2452829,0.0,213
2458765,0.0,213
2464777,0.0,214
2470731,0.0,215
2476889,0.0,215
2482819,0.0,215
2488898,0.0,216
2494937,0.0,216
2501030,0.0,216
2506994,0.0,216
2513074,0.0,216
2519074,0.0,216
2525056,0.0,217
2530958,0.0,217
2536938,0.0,217
2542988,0.0,218
2548970,0.0,218
2555006,0.0,218
2561131,0.0,218
2567109,0.0,218
2573140,0.0,219
2579117,0.0,219
2585189,0.0,219
2591282,0.0,219
2597368,0.0,219
2603265,0.0,219
2609273,0.0,219
2615283,0.0,220
2621284,0.0,220
2627297,0.0,220
2633452,0.0,220
2639339,0.0,220
2645430,0.0,221
2651409,0.0,221
2657537,0.0,221
2663684,0.0,222
2669741,0.0,223
2675779,0.0,223
2681860,0.0,223
2688001,0.0,224
2694116,0.0,224
2700171,0.0,224
2706272,0.0,224
2712323,0.0,224
2718432,0.0,224
2724456,0.0,224
2730468,0.0,225
2736595,0.0,225
2742501,0.0,225
2748520,0.0,226
2754521,0.0,226
2760697,0.0,226
2766804,0.0,226
2772954,0.0,226
2779042,0.0,226
2785104,0.0,226
2791120,0.0,226
2797173,0.0,227
2803250,0.0,227
2809340,0.0,228
2815366,0.0,229
2821423,0.0,229
2827379,0.0,229
2833346,0.0,229
2839234,0.0,229
2845341,0.0,229
2851455,0.0,229
2857561,0.0,229
2863724,0.0,229
2869788,0.0,229
2875884,0.0,229
2881960,0.0,230
2888031,0.0,231
2894209,0.0,231
2900260,0.0,231
2906283,0.0,231
2912398,0.0,231
2918481,0.0,231
2924614,0.0,232
2930703,0.0,232
2936745,0.0,232
2942909,0.0,232
2949012,0.0,232
2955095,0.0,232
2961128,0.0,232
2967245,0.0,232
2973259,0.0,232
2979244,0.0,232
2985254,0.0,232
2991347,0.0,232
2997482,0.0,232
3003555,0.0,232
3009469,0.0,232
3015555,0.0,232
3021546,0.0,232
3027525,0.0,232
3033579,0.0,232
3039703,0.0,232
3045858,0.0,233
3051874,0.0,233
3057990,0.0,233
3064101,0.0,233
3070122,0.0,233
3076231,0.0,233
3082347,0.0,233
3088420,0.0,234
3094480,0.0,234
3100585,0.0,234
3106724,0.0,234
3112676,0.0,234
3118881,0.0,234
