step,score,cells
6250,0.0,24
12500,0.0,29
18750,0.0,29
25000,0.0,29
31250,0.0,30
37500,0.0,32
43750,0.0,34
50000,0.0,34
56250,0.0,40
62500,0.0,95
68750,0.0,95
75000,0.0,95
81226,0.0,96
87451,0.0,96
93688,0.0,96
99925,0.0,99
106163,0.0,99
112413,0.0,99
118663,0.0,100
124913,0.0,102
131132,0.0,102
137369,0.0,102
143607,0.0,102
149845,0.0,102
156095,0.0,102
162345,0.0,102
168545,0.0,104
174782,0.0,104
181023,0.0,106
187260,0.0,106
193510,0.0,106
199748,0.0,107
205985,0.0,109
212235,0.0,110
218480,0.0,110
224705,0.0,110
230955,0.0,110
237205,0.0,110
243455,0.0,110
249692,0.0,110
255942,0.0,110
262180,0.0,110
268430,0.0,110
274673,0.0,110
280911,0.0,110
287161,0.0,110
293399,0.0,111
299637,0.0,111
305838,0.0,111
312064,0.0,112
318314,0.0,112
324564,0.0,113
330814,0.0,113
337064,0.0,113
343311,0.0,114
349561,0.0,114
355811,0.0,114
362061,0.0,114
368311,0.0,114
374536,0.0,115
380786,0.0,115
387036,0.0,115
393285,0.0,115
399535,0.0,115
405785,0.0,115
412035,0.0,115
418285,0.0,115
424535,0.0,115
430785,0.0,116
437023,0.0,116
443249,0.0,116
449475,0.0,117
455725,0.0,117
461970,0.0,117
468220,0.0,117
474470,0.0,117
480712,0.0,117
486962,0.0,117
493204,0.0,117
499442,0.0,118
505692,0.0,119
511916,0.0,120
518154,0.0,120
524404,0.0,120
530654,0.0,120
536895,0.0,120
543132,0.0,121
549381,0.0,121
555631,0.0,121
561881,0.0,121
568131,0.0,123
574381,0.0,123
580619,0.0,124
586869,0.0,125
593119,0.0,125
599369,0.0,127
605619,0.0,128
611869,0.0,129
618119,0.0,131
624356,0.0,132
630606,0.0,132
636854,0.0,133
643104,0.0,136
649341,0.0,136
655591,0.0,136
661841,0.0,137
668058,0.0,138
674295,0.0,138
680545,0.0,138
686795,0.0,138
693045,0.0,140
699295,0.0,140
705533,0.0,141
711771,0.0,141
718021,0.0,141
724271,0.0,141
730521,0.0,141
736771,0.0,141
743021,0.0,141
749259,0.0,142
755496,0.0,142
761734,0.0,143
767984,0.0,143
774234,0.0,143
780471,0.0,147
786721,0.0,148
792962,0.0,149
799212,0.0,149
805462,0.0,149
811712,0.0,149
817962,0.0,149
824212,0.0,150
830456,0.0,151
836682,0.0,152
842932,0.0,153
849182,0.0,153
855420,0.0,153
861670,0.0,153
867920,0.0,153
874170,0.0,154
880420,0.0,154
886670,0.0,155
892920,0.0,155
899158,0.0,156
905383,0.0,156
911621,0.0,156
917871,0.0,156
924121,0.0,156
930371,0.0,157
936621,0.0,157
942871,0.0,158
949121,0.0,158
955347,0.0,158
961597,0.0,158
967847,0.0,160
974097,0.0,161
980347,0.0,161
986597,0.0,161
992842,0.0,163
999079,0.0,164
1005329,0.0,164
1011566,0.0,165
1017816,0.0,166
1024066,0.0,166
1030316,0.0,166
1036529,0.0,167
1042779,0.0,167
1049029,0.0,167
1055267,0.0,167
1061517,0.0,167
1067767,0.0,167
1074017,0.0,168
1080242,0.0,168
1086492,0.0,168
1092742,0.0,168
