step,score,cells
6250,0.0,12
12500,0.0,16
18750,0.0,18
25000,0.0,24
31250,0.0,26
37500,0.0,26
43750,0.0,30
50000,0.0,31
56250,0.0,33
62500,0.0,34
68750,0.0,34
75000,0.0,39
81250,0.0,43
87457,0.0,45
93701,0.0,46
99904,0.0,46
106133,0.0,46
112366,0.0,56
118616,0.0,56
124866,0.0,56
131116,0.0,56
137341,0.0,56
143588,0.0,57
149838,0.0,57
156070,0.0,57
162320,0.0,58
168554,0.0,58
174772,0.0,58
181022,0.0,58
187272,0.0,58
193522,0.0,58
199748,0.0,58
205966,0.0,60
212216,0.0,60
218466,0.0,60
224716,0.0,60
230964,0.0,60
237214,0.0,60
243455,0.0,61
249705,0.0,61
255955,0.0,62
262205,0.0,62
268455,0.0,62
274688,0.0,64
280938,0.0,64
287170,0.0,67
293411,0.0,67
299644,0.0,68
305894,0.0,69
312144,0.0,70
318385,0.0,70
324618,0.0,72
330868,0.0,72
337118,0.0,72
343334,0.0,72
349584,0.0,72
355831,0.0,73
362081,0.0,73
368306,0.0,73
374556,0.0,73
380806,0.0,75
387056,0.0,77
393104,0.0,78
399296,0.0,78
405527,0.0,79
411766,0.0,79
417990,0.0,79
424194,0.0,79
430412,0.0,80
436615,0.0,80
442807,0.0,80
449012,0.0,80
455251,0.0,80
461500,0.0,82
467715,0.0,83
473947,0.0,83
480150,0.0,83
486389,0.0,83
492599,0.0,85
498847,0.0,87
505085,0.0,90
511310,0.0,90
517510,0.0,90
523715,0.0,91
529956,0.0,91
536195,0.0,92
542428,0.0,92
548654,0.0,94
554904,0.0,94
561113,0.0,94
567340,0.0,95
573538,0.0,96
579778,0.0,97
586017,0.0,97
592240,0.0,97
598465,0.0,98
604704,0.0,100
610908,0.0,104
617088,0.0,105
623321,0.0,105
629558,0.0,106
635774,0.0,107
641999,0.0,109
648217,0.0,109
654447,0.0,109
660637,0.0,109
666844,0.0,110
673076,0.0,110
679322,0.0,114
685565,0.0,118
691804,0.0,119
698040,0.0,122
704275,0.0,125
710519,0.0,125
716747,0.0,126
722926,0.0,127
729152,0.0,127
735382,0.0,127
741619,0.0,128
747833,0.0,129
754056,0.0,129
760261,0.0,129
766448,0.0,129
772658,0.0,130
778867,0.0,131
785086,0.0,131
791295,0.0,131
797531,0.0,131
803762,0.0,131
809993,0.0,131
816198,0.0,134
822122,0.0,136
828357,0.0,136
834486,0.0,136
840605,0.0,139
846805,0.0,139
852925,0.0,139
859070,0.0,139
865207,0.0,139
871411,0.0,139
877585,0.0,140
883762,0.0,140
889927,0.0,141
896142,0.0,141
902384,0.0,141
908591,0.0,142
914821,0.0,142
920981,0.0,142
927047,0.0,143
933114,0.0,144
939351,0.0,147
945462,0.0,149
951663,0.0,149
957809,0.0,149
964028,0.0,149
970176,0.0,150
976340,0.0,150
982566,0.0,151
988702,0.0,151
994922,0.0,151
1001106,0.0,152
1007172,0.0,152
1013397,0.0,153
1019620,0.0,153
1025820,0.0,153
1032035,0.0,153
1038224,0.0,153
1044415,0.0,153
1050584,0.0,154
1056795,0.0,154
1062972,0.0,156
1069157,0.0,156
1075322,0.0,156
1081523,0.0,156
1087681,0.0,156
1093833,0.0,156
1099926,0.0,156
1106114,0.0,157
1112323,0.0,157
1118480,0.0,158
1124685,0.0,158
1130892,0.0,159
1137090,0.0,159
1143287,0.0,159
1149450,0.0,159
1155639,0.0,159
1161846,0.0,159
1168085,0.0,159
1174153,0.0,159
1180296,0.0,159
1186441,0.0,160
1192601,0.0,160
1198827,0.0,160
1205055,0.0,161
1211269,0.0,161
1217453,0.0,161
1223653,0.0,161
1229822,0.0,162
1236056,0.0,162
1242279,0.0,163
1248486,0.0,163
1254642,0.0,165
1260835,0.0,166
1266958,0.0,166
1273192,0.0,167
1279402,0.0,170
1285615,0.0,170
1291744,0.0,170
1297974,0.0,170
1304200,0.0,171
1310406,0.0,173
1316618,0.0,174
1322852,0.0,174
1329021,0.0,175
1335227,0.0,175
1341393,0.0,176
1347608,0.0,177
1353837,0.0,178
1360047,0.0,180
1366247,0.0,180
1372489,0.0,180
1378726,0.0,180
1384941,0.0,180
1391162,0.0,180
1397391,0.0,180
1403641,0.0,180
1409810,0.0,180
1415974,0.0,180
1422134,0.0,180
1428340,0.0,181
1434520,0.0,183
1440762,0.0,183
1447012,0.0,185
1453134,0.0,185
1459368,0.0,185
1465606,0.0,185
1471784,0.0,185
1477987,0.0,186
1484155,0.0,186
1490372,0.0,186
1496602,0.0,186
1502800,0.0,188
1509008,0.0,188
1515230,0.0,188
1521429,0.0,188
1527607,0.0,188
1533834,0.0,189
1540083,0.0,190
1546318,0.0,190
1552533,0.0,192
1558783,0.0,192
1564979,0.0,192
1571221,0.0,192
1577452,0.0,193
1583690,0.0,193
1589924,0.0,193
