step,score,cells
6250,0.0,8
12500,0.0,10
18750,0.0,13
25000,0.0,15
31250,0.0,18
37500,0.0,20
43750,0.0,21
50000,0.0,24
56250,0.0,40
62500,0.0,41
68750,0.0,41
75000,0.0,42
81250,0.0,45
87495,0.0,46
93732,0.0,47
99944,0.0,47
106159,0.0,48
112409,0.0,49
118602,0.0,50
124836,0.0,51
131073,0.0,51
137299,0.0,52
143512,0.0,53
149583,0.0,57
155755,0.0,58
161783,0.0,59
168005,0.0,63
174119,0.0,65
180268,0.0,69
186464,0.0,71
192655,0.0,72
198853,0.0,73
205068,0.0,75
211275,0.0,76
217490,0.0,78
223691,0.0,79
229941,0.0,79
236161,0.0,79
242387,0.0,79
248600,0.0,81
254779,0.0,82
260961,0.0,82
267065,0.0,84
273285,0.0,86
279472,0.0,88
285706,0.0,88
291932,0.0,89
298135,0.0,89
304270,0.0,90
310509,0.0,92
316716,0.0,92
322905,0.0,95
329150,0.0,97
335351,0.0,98
341569,0.0,98
347802,0.0,99
354029,0.0,101
360258,0.0,103
366486,0.0,104
372699,0.0,104
378930,0.0,104
385156,0.0,107
391224,0.0,112
397313,0.0,112
403450,0.0,113
409466,0.0,113
415557,0.0,113
421658,0.0,114
427872,0.0,114
433986,0.0,116
440165,0.0,118
446367,0.0,120
452601,0.0,121
458744,0.0,121
464943,0.0,121
471095,0.0,121
477283,0.0,121
483417,0.0,122
489579,0.0,122
495826,0.0,122
501952,0.0,122
508118,0.0,122
514184,0.0,122
520322,0.0,122
526448,0.0,123
532629,0.0,125
538820,0.0,125
544954,0.0,126
551138,0.0,128
557230,0.0,129
563413,0.0,129
569596,0.0,129
575813,0.0,130
582000,0.0,130
588137,0.0,131
594354,0.0,131
600472,0.0,131
606700,0.0,131
612787,0.0,131
619036,0.0,131
625279,0.0,132
631529,0.0,132
637663,0.0,132
643753,0.0,132
649884,0.0,132
656027,0.0,133
662277,0.0,134
668511,0.0,135
674740,0.0,135
680974,0.0,135
687119,0.0,136
693356,0.0,136
699583,0.0,136
705738,0.0,136
711924,0.0,136
718134,0.0,136
724307,0.0,136
730499,0.0,137
736595,0.0,138
742806,0.0,138
748966,0.0,138
755165,0.0,139
760829,0.0,139
766912,0.0,139
772921,0.0,139
778991,0.0,140
785092,0.0,141
791277,0.0,141
797463,0.0,141
803590,0.0,141
809753,0.0,142
815924,0.0,142
821937,0.0,142
828101,0.0,142
834254,0.0,142
840373,0.0,143
846578,0.0,143
852612,0.0,143
858708,0.0,143
864835,0.0,144
870949,0.0,144
877085,0.0,144
883311,0.0,146
889497,0.0,146
