step,score,cells
8000,0.0,10
15897,0.0,18
23127,0.0,22
30309,0.0,24
37886,0.0,33
44775,0.0,40
51929,0.0,41
58578,0.0,42
65474,0.0,45
72379,0.0,48
78812,0.0,63
85738,0.0,67
92751,0.0,67
99562,0.0,69
105768,0.0,71
111996,0.0,73
119185,0.0,74
126156,0.0,76
132831,0.0,77
139617,0.0,77
146598,0.0,78
153262,0.0,80
159701,0.0,80
166931,0.0,80
173777,0.0,82
180523,0.0,83
187454,0.0,87
194134,0.0,87
200731,0.0,87
207395,0.0,87
213759,0.0,88
220810,0.0,88
227523,0.0,90
234242,0.0,91
241096,0.0,92
247868,0.0,92
254483,0.0,93
261640,0.0,94
268702,0.0,94
275631,0.0,94
282467,0.0,96
289619,0.0,98
296806,0.0,100
304081,0.0,100
310800,0.0,101
317707,0.0,102
324549,0.0,103
331116,0.0,104
338247,0.0,105
345009,0.0,108
351656,0.0,108
358341,0.0,110
364916,0.0,110
371553,0.0,110
377961,0.0,110
384905,0.0,110
391770,0.0,110
398434,0.0,110
405108,0.0,111
411863,0.0,111
418619,0.0,111
424868,0.0,111
431480,0.0,111
437915,0.0,111
444371,0.0,111
450891,0.0,111
457228,0.0,111
463732,0.0,112
470403,0.0,112
477471,0.0,113
484023,0.0,113
490768,0.0,114
497638,0.0,114
504647,0.0,114
511346,0.0,116
518021,0.0,117
524439,0.0,117
531081,0.0,117
538072,0.0,117
545075,0.0,118
551738,0.0,120
558715,0.0,120
565844,0.0,121
572840,0.0,122
579665,0.0,122
586066,0.0,122
592916,0.0,123
599528,0.0,123
605874,0.0,123
612185,0.0,123
619073,0.0,124
626422,0.0,125
633242,0.0,125
640124,0.0,127
646506,0.0,127
653433,0.0,127
660327,0.0,127
666738,0.0,127
673286,0.0,127
679816,0.0,130
686111,0.0,134
691728,0.0,136
697580,0.0,137
703557,0.0,139
709540,0.0,139
715620,0.0,140
722086,0.0,141
728559,0.0,141
735417,0.0,141
741658,0.0,141
748510,0.0,142
754802,0.0,142
761357,0.0,142
767810,0.0,142
774034,0.0,142
780773,0.0,144
786895,0.0,145
793186,0.0,145
799439,0.0,146
805924,0.0,146
812803,0.0,146
818997,0.0,146
825605,0.0,146
831743,0.0,147
838529,0.0,147
845148,0.0,147
851351,0.0,147
857677,0.0,147
863915,0.0,147
870692,0.0,147
877037,0.0,147
883678,0.0,147
890287,0.0,147
896953,0.0,147
903119,0.0,148
909564,0.0,151
915520,0.0,153
921828,0.0,153
928124,0.0,153
934602,0.0,154
940877,0.0,154
947116,0.0,155
953629,0.0,155
960030,0.0,155
966717,0.0,155
972984,0.0,155
978940,0.0,155
985307,0.0,155
991890,0.0,155
998251,0.0,155
1005016,0.0,155
1011170,0.0,155
1016959,0.0,155
1023280,0.0,155
1029372,0.0,155
1035509,0.0,155
1041857,0.0,155
1048000,0.0,155
1053579,0.0,155
1059925,0.0,155
1066284,0.0,155
1072686,0.0,155
1079107,0.0,155
1085872,0.0,155
1092015,0.0,155
1098773,0.0,155
1105169,0.0,156
1112081,0.0,156
1118601,0.0,156
1124868,0.0,156
1131622,0.0,156
1138040,0.0,157
1144476,0.0,157
1151109,0.0,157
1157342,0.0,157
1163890,0.0,157
1170106,0.0,158
1177151,0.0,158
1184056,0.0,158
1190862,0.0,158
1197547,0.0,158
1203708,0.0,158
1209855,0.0,158
1216122,0.0,158
1222644,0.0,158
1229053,0.0,158
1235780,0.0,158
1242191,0.0,159
1248579,0.0,160
1254783,0.0,160
1261562,0.0,161
1268160,0.0,161
1275140,0.0,161
1281667,0.0,161
1288512,0.0,161
1295187,0.0,161
1301917,0.0,161
1308228,0.0,161
1314784,0.0,161
1321373,0.0,161
1327795,0.0,161
1334550,0.0,161
1340812,0.0,161
1347121,0.0,161
1353159,0.0,163
1359871,0.0,163
1366445,0.0,163
1372734,0.0,165
1379374,0.0,165
1385635,0.0,165
1392035,0.0,165
1398250,0.0,166
1404977,0.0,166
1411506,0.0,166
1417780,0.0,166
1424157,0.0,167
1430815,0.0,168
1437402,0.0,168
1443918,0.0,168
1450710,0.0,168
1457309,0.0,169
1464230,0.0,169
1471193,0.0,169
1477533,0.0,169
1484250,0.0,170
1490898,0.0,171
1497660,0.0,171
1503977,0.0,171
1510762,0.0,173
1517116,0.0,173
1523329,0.0,173
1530075,0.0,173
1536546,0.0,173
1543441,0.0,173
1549873,0.0,173
1556640,0.0,173
1562972,0.0,173
1569332,0.0,173
1575685,0.0,173
1582637,0.0,173
1589374,0.0,173
1595783,0.0,174
1602622,0.0,174
1609366,0.0,174
1616122,0.0,174
1622960,0.0,174
1629718,0.0,174
1636333,0.0,174
1643035,0.0,174
1649751,0.0,174
1656241,0.0,174
1662736,0.0,174
1669869,0.0,174
1675986,0.0,174
1682736,0.0,174
1689022,0.0,174
1695533,0.0,174
1702175,0.0,174
1708929,0.0,175
1715212,0.0,176
1721289,0.0,177
1727836,0.0,177
1734301,0.0,177
1740901,0.0,177
1747445,0.0,178
1753951,0.0,179
1760869,0.0,179
1767495,0.0,179
1773639,0.0,179
1780343,0.0,179
1787518,0.0,179
1793993,0.0,179
1800410,0.0,180
1807197,0.0,181
1813542,0.0,181
1820519,0.0,181
1827121,0.0,181
1833982,0.0,181
1840835,0.0,182
1847449,0.0,183
1854332,0.0,183
1861152,0.0,183
1867841,0.0,183
1874588,0.0,183
1881313,0.0,183
1888262,0.0,183
1894765,0.0,183
1901366,0.0,183
1907812,0.0,185
1914402,0.0,186
1921132,0.0,186
1927897,0.0,186
1934491,0.0,187
1941324,0.0,187
1948014,0.0,187
1955090,0.0,187
1961494,0.0,187
1968245,0.0,189
1974704,0.0,190
1980876,0.0,190
1987935,0.0,190
1994005,0.0,190
2000459,0.0,190
2007100,0.0,192
2013270,0.0,192
2020058,0.0,192
2026578,0.0,192
2033280,0.0,192
2040496,0.0,192
2046957,0.0,192
2053681,0.0,192
2060323,0.0,192
2067052,0.0,192
2073158,0.0,192
2079706,0.0,192
2086541,0.0,192
2093437,0.0,193
2100350,0.0,194
2107124,0.0,195
2113781,0.0,195
2120182,0.0,196
2127126,0.0,196
2133904,0.0,196
2140278,0.0,197
2147092,0.0,197
2153576,0.0,197
2160018,0.0,197
2166690,0.0,197
2173281,0.0,197
2180060,0.0,197
2186722,0.0,199
2193204,0.0,199
2200106,0.0,199
2206597,0.0,199
2213285,0.0,200
2220460,0.0,200
2226898,0.0,200
2233596,0.0,200
2240273,0.0,200
2246788,0.0,200
2253967,0.0,201
2260942,0.0,202
2267793,0.0,202
