step,score,cells
5625,0.0,15
11250,0.0,16
16875,0.0,19
22500,0.0,21
28125,0.0,22
33750,0.0,23
39375,0.0,24
45000,0.0,27
50625,0.0,31
56250,0.0,33
61875,0.0,39
67500,0.0,41
73125,0.0,43
78750,0.0,46
84375,0.0,47
90000,0.0,48
95625,0.0,49
101250,0.0,49
106875,0.0,50
112500,0.0,51
118125,0.0,54
123750,0.0,57
129375,0.0,58
135000,0.0,61
140625,0.0,66
146250,0.0,68
151875,0.0,69
157500,0.0,72
163125,0.0,74
168750,0.0,75
174375,0.0,76
180000,0.0,79
185625,0.0,80
191250,0.0,80
196875,0.0,80
202500,0.0,81
208125,0.0,85
213750,0.0,86
219375,0.0,86
225000,0.0,87
230625,0.0,88
236250,0.0,88
241875,0.0,91
247500,0.0,95
253125,0.0,96
258750,0.0,100
264374,0.0,106
269999,0.0,107
275624,0.0,108
281249,0.0,109
286874,0.0,110
292499,0.0,111
298124,0.0,112
303749,0.0,113
309374,0.0,115
314999,0.0,119
320624,0.0,119
326249,0.0,124
331871,0.0,126
337491,0.0,126
343116,0.0,126
348739,0.0,128
354359,0.0,130
359981,0.0,132
365507,0.0,133
371099,0.0,134
376620,0.0,135
382245,0.0,135
387870,0.0,136
393426,0.0,136
399015,0.0,137
404574,0.0,137
410130,0.0,137
415688,0.0,137
421277,0.0,138
426902,0.0,138
432527,0.0,138
438119,0.0,138
443741,0.0,138
449363,0.0,139
454988,0.0,139
460580,0.0,140
466170,0.0,140
471761,0.0,140
477383,0.0,140
482939,0.0,140
488561,0.0,140
494153,0.0,140
499774,0.0,140
505397,0.0,140
510951,0.0,141
516576,0.0,143
522198,0.0,143
527790,0.0,146
533365,0.0,148
538957,0.0,149
544560,0.0,151
550179,0.0,152
555756,0.0,154
561132,0.0,154
566682,0.0,154
572252,0.0,154
577847,0.0,155
583443,0.0,155
588962,0.0,155
594564,0.0,155
600149,0.0,155
605770,0.0,155
611329,0.0,155
616946,0.0,156
622535,0.0,157
628099,0.0,158
633723,0.0,161
639295,0.0,162
644855,0.0,163
650479,0.0,163
656088,0.0,163
661661,0.0,164
667250,0.0,164
672790,0.0,164
678337,0.0,164
683923,0.0,165
689496,0.0,165
695105,0.0,166
700702,0.0,167
706278,0.0,167
711872,0.0,167
717479,0.0,167
722988,0.0,167
728605,0.0,167
734163,0.0,167
739749,0.0,167
745346,0.0,167
750964,0.0,169
756565,0.0,169
762181,0.0,171
767738,0.0,172
773330,0.0,172
778950,0.0,173
784512,0.0,173
790102,0.0,173
795724,0.0,173
801300,0.0,173
806880,0.0,174
812439,0.0,175
818029,0.0,175
823648,0.0,175
829271,0.0,175
834884,0.0,175
840460,0.0,175
846043,0.0,176
851666,0.0,178
857288,0.0,180
862870,0.0,182
868462,0.0,182
874078,0.0,183
879630,0.0,183
885165,0.0,183
890747,0.0,183
896372,0.0,183
901997,0.0,183
907585,0.0,183
913200,0.0,184
918811,0.0,185
924393,0.0,185
929998,0.0,185
935583,0.0,186
941205,0.0,186
946797,0.0,186
952420,0.0,186
958006,0.0,187
963629,0.0,187
969254,0.0,187
974829,0.0,187
980409,0.0,188
985881,0.0,188
991348,0.0,188
996794,0.0,188
1002310,0.0,188
1007873,0.0,188
1013348,0.0,188
1018902,0.0,188
1024462,0.0,189
1030024,0.0,189
1035616,0.0,189
1041240,0.0,189
1046775,0.0,190
1052230,0.0,190
1057822,0.0,190
1063352,0.0,191
1068974,0.0,192
1074521,0.0,193
1080141,0.0,193
1085757,0.0,193
1091269,0.0,194
1096864,0.0,194
1102456,0.0,194
1108014,0.0,194
1113633,0.0,194
1119228,0.0,194
1124851,0.0,194
1130470,0.0,194
1136092,0.0,194
1141677,0.0,194
1147269,0.0,194
1152860,0.0,194
1158443,0.0,194
1164036,0.0,195
1169625,0.0,195
1175250,0.0,195
1180785,0.0,195
1186380,0.0,195
1191903,0.0,195
1197517,0.0,195
1203117,0.0,195
1208697,0.0,195
1214322,0.0,195
1219944,0.0,195
1225503,0.0,195
1231059,0.0,195
1236680,0.0,195
1242243,0.0,195
1247797,0.0,195
1253329,0.0,195
1258910,0.0,195
1264523,0.0,196
1270107,0.0,196
1275698,0.0,196
1281174,0.0,196
1286703,0.0,196
1292292,0.0,196
1297853,0.0,196
1303456,0.0,196
1309002,0.0,197
1314595,0.0,200
1320188,0.0,201
1325738,0.0,201
1331333,0.0,203
1336956,0.0,204
1342581,0.0,204
1348099,0.0,204
1353660,0.0,204
1359193,0.0,204
1364758,0.0,204
1370383,0.0,204
1375999,0.0,205
1381558,0.0,205
1387133,0.0,205
1392628,0.0,205
1398192,0.0,205
1403761,0.0,205
1409290,0.0,205
1414909,0.0,205
1420496,0.0,205
1426108,0.0,205
1431673,0.0,205
1437290,0.0,205
1442915,0.0,205
1448481,0.0,205
1454106,0.0,206
1459698,0.0,206
1465286,0.0,206
1470889,0.0,209
1476484,0.0,211
1482068,0.0,211
1487644,0.0,211
1493236,0.0,211
1498799,0.0,211
1504416,0.0,211
1509999,0.0,211
1515617,0.0,212
1521233,0.0,212
1526766,0.0,212
1532323,0.0,212
1537940,0.0,212
1543535,0.0,212
1549099,0.0,212
1554688,0.0,212
1560293,0.0,212
1565916,0.0,212
1571509,0.0,212
1577125,0.0,212
1582720,0.0,212
1588289,0.0,214
1593820,0.0,214
1599445,0.0,214
1605070,0.0,214
1610665,0.0,214
1616242,0.0,214
1621862,0.0,214
1627487,0.0,214
1633074,0.0,214
1638699,0.0,214
1644272,0.0,214
1649897,0.0,214
1655454,0.0,214
1661014,0.0,214
1666541,0.0,214
1672131,0.0,214
1677756,0.0,215
1683321,0.0,215
1688823,0.0,215
1694444,0.0,216
1700059,0.0,216
1705641,0.0,216
1711233,0.0,216
1716856,0.0,216
1722396,0.0,216
1727988,0.0,217
1733508,0.0,218
1739047,0.0,220
1744639,0.0,220
1750223,0.0,220
1755848,0.0,220
1761459,0.0,220
1767038,0.0,221
1772663,0.0,222
1778257,0.0,222
1783882,0.0,222
1789446,0.0,222
1795035,0.0,222
1800658,0.0,223
1806253,0.0,223
1811848,0.0,223
1817460,0.0,223
1823085,0.0,223
1828690,0.0,223
1834302,0.0,223
1839907,0.0,223
1845520,0.0,223
1851079,0.0,223
1856638,0.0,223
1862263,0.0,224
1867847,0.0,224
1873409,0.0,224
1878929,0.0,224
1884546,0.0,224
1890156,0.0,224
1895688,0.0,226
1901263,0.0,226
1906868,0.0,226
1912468,0.0,226
1918067,0.0,227
1923604,0.0,227
1929170,0.0,227
1934726,0.0,228
1940338,0.0,228
1945929,0.0,228
1951521,0.0,228
1957143,0.0,228
1962735,0.0,228
1968287,0.0,228
1973841,0.0,230
1979425,0.0,230
1985044,0.0,230
1990662,0.0,231
1996279,0.0,231
2001865,0.0,232
2007490,0.0,232
2013079,0.0,232
2018699,0.0,232
2024283,0.0,232
2029901,0.0,234
2035431,0.0,234
2041030,0.0,235
2046613,0.0,236
2052173,0.0,236
2057793,0.0,236
2063360,0.0,236
2068975,0.0,236
2074572,0.0,236
2080197,0.0,236
2085822,0.0,236
2091425,0.0,236
2097014,0.0,236
2102605,0.0,236
2108230,0.0,236
2113832,0.0,236
2119453,0.0,237
2125018,0.0,237
