step,score,cells
6250,0.0,8
12500,0.0,11
18750,0.0,13
25000,0.0,15
31250,0.0,17
37500,0.0,18
43705,0.0,19
49921,0.0,23
56149,0.0,23
62391,0.0,27
68641,0.0,29
74869,0.0,29
81119,0.0,32
87358,0.0,34
93608,0.0,36
99848,0.0,39
106095,0.0,39
112345,0.0,40
118579,0.0,43
124819,0.0,46
131066,0.0,47
137313,0.0,47
143550,0.0,47
149797,0.0,47
156047,0.0,48
162284,0.0,51
168534,0.0,51
174773,0.0,57
180673,0.0,59
186732,0.0,60
192831,0.0,62
199011,0.0,62
205223,0.0,62
211432,0.0,63
217647,0.0,65
223792,0.0,66
229961,0.0,68
236176,0.0,68
242391,0.0,68
248494,0.0,72
254667,0.0,73
260882,0.0,74
267089,0.0,75
273297,0.0,75
279509,0.0,77
285756,0.0,77
291949,0.0,77
298119,0.0,80
304261,0.0,81
310473,0.0,84
316717,0.0,87
322957,0.0,87
329166,0.0,88
335286,0.0,88
341425,0.0,88
347675,0.0,89
353876,0.0,89
360029,0.0,90
366279,0.0,90
372424,0.0,93
378674,0.0,94
384882,0.0,95
391097,0.0,95
397342,0.0,95
403592,0.0,95
409833,0.0,97
416078,0.0,97
422315,0.0,97
428475,0.0,97
434687,0.0,97
440844,0.0,97
447085,0.0,97
453335,0.0,98
459544,0.0,99
465745,0.0,99
471950,0.0,100
478144,0.0,100
484354,0.0,100
490552,0.0,101
496732,0.0,103
502732,0.0,104
508926,0.0,104
515053,0.0,104
521211,0.0,105
527346,0.0,105
533465,0.0,105
539563,0.0,105
545676,0.0,105
551853,0.0,105
558003,0.0,108
564202,0.0,109
570349,0.0,109
576526,0.0,109
582701,0.0,111
588948,0.0,112
595144,0.0,112
601316,0.0,112
607539,0.0,112
613708,0.0,112
619931,0.0,113
626033,0.0,113
632244,0.0,113
638404,0.0,113
644489,0.0,113
650671,0.0,114
656864,0.0,115
663043,0.0,116
669205,0.0,116
675433,0.0,116
681671,0.0,116
687802,0.0,116
694046,0.0,116
700224,0.0,116
706404,0.0,116
712512,0.0,117
718716,0.0,117
724891,0.0,118
731115,0.0,118
737283,0.0,119
743503,0.0,119
749711,0.0,119
755876,0.0,120
762067,0.0,121
768304,0.0,121
774476,0.0,121
780724,0.0,121
786956,0.0,121
793138,0.0,121
799265,0.0,122
805453,0.0,122
811688,0.0,122
817812,0.0,122
823992,0.0,123
830190,0.0,123
836324,0.0,123
842438,0.0,123
848628,0.0,123
854851,0.0,124
861101,0.0,124
867321,0.0,125
873547,0.0,125
879786,0.0,125
885980,0.0,126
892209,0.0,126
898453,0.0,126
904649,0.0,126
910890,0.0,127
917134,0.0,127
923298,0.0,127
929513,0.0,127
935706,0.0,128
941937,0.0,128
948129,0.0,129
954362,0.0,129
960586,0.0,129
966830,0.0,129
973053,0.0,130
979249,0.0,130
985451,0.0,130
991548,0.0,132
997798,0.0,132
1004048,0.0,134
1009991,0.0,134
1016213,0.0,134
1022332,0.0,135
1028553,0.0,135
1034774,0.0,135
1040969,0.0,135
1047176,0.0,135
1053383,0.0,135
1059478,0.0,135
1065678,0.0,135
1071884,0.0,135
1078027,0.0,135
1084192,0.0,135
1090323,0.0,135
1096504,0.0,136
1102616,0.0,137
1108816,0.0,138
1114985,0.0,139
1121123,0.0,139
1127272,0.0,140
1133475,0.0,140
1139690,0.0,140
1145870,0.0,140
1151990,0.0,140
1158178,0.0,140
1164301,0.0,141
1170503,0.0,141
1176679,0.0,141
1182929,0.0,141
1189144,0.0,141
1195339,0.0,141
1201573,0.0,141
1207802,0.0,141
1214012,0.0,141
1220248,0.0,141
1226396,0.0,141
1232604,0.0,141
1238759,0.0,141
1244966,0.0,141
1251206,0.0,141
1257407,0.0,141
1263622,0.0,141
1269840,0.0,141
1275967,0.0,141
1282109,0.0,142
1288253,0.0,142
1294370,0.0,142
1300595,0.0,143
1306822,0.0,144
1312993,0.0,144
1319228,0.0,144
1325405,0.0,144
1331543,0.0,144
1337734,0.0,144
1343936,0.0,144
1350143,0.0,144
1356358,0.0,144
1362529,0.0,144
1368695,0.0,144
1374871,0.0,144
1380990,0.0,144
1387130,0.0,144
1393318,0.0,144
1399507,0.0,144
1405749,0.0,144
1411958,0.0,145
1418147,0.0,145
1424362,0.0,145
1430539,0.0,145
1436741,0.0,145
1442920,0.0,145
1449142,0.0,145
1455346,0.0,145
1461587,0.0,145
1467741,0.0,145
1473912,0.0,145
1480127,0.0,145
1486219,0.0,145
1492433,0.0,145
1498584,0.0,145
1504731,0.0,145
1510929,0.0,145
1517133,0.0,145
1523332,0.0,145
1529545,0.0,146
1535734,0.0,146
1541977,0.0,146
1548091,0.0,146
1554288,0.0,146
1560515,0.0,146
1566679,0.0,146
1572847,0.0,146
1579061,0.0,147
1585230,0.0,147
1591405,0.0,147
1597634,0.0,147
1603827,0.0,149
1609977,0.0,150
1616173,0.0,150
1622357,0.0,150
1628478,0.0,150
1634603,0.0,150
1640743,0.0,150
1646960,0.0,150
1653132,0.0,150
1659302,0.0,151
1665490,0.0,151
1671652,0.0,151
1677830,0.0,151
1683998,0.0,151
1690139,0.0,151
1696329,0.0,151
1702540,0.0,151
1708677,0.0,151
1714869,0.0,151
1721017,0.0,151
1727210,0.0,151
1733387,0.0,151
1739533,0.0,151
1745740,0.0,151
1751848,0.0,151
1758055,0.0,151
1764162,0.0,151
1770338,0.0,151
1776504,0.0,151
1782674,0.0,151
1788831,0.0,151
1795029,0.0,151
1801177,0.0,151
1807407,0.0,151
1813649,0.0,151
1819843,0.0,151
1826034,0.0,151
1832109,0.0,151
1838279,0.0,151
1844456,0.0,152
1850589,0.0,152
1856733,0.0,152
1862939,0.0,153
1869162,0.0,153
1875334,0.0,154
1881532,0.0,155
1887702,0.0,155
1893934,0.0,155
1900101,0.0,155
1906215,0.0,155
1912377,0.0,155
1918565,0.0,155
1924731,0.0,155
1930917,0.0,155
1937156,0.0,155
1943295,0.0,155
1949460,0.0,155
1955629,0.0,155
1961792,0.0,155
1967926,0.0,157
1974165,0.0,159
1980381,0.0,159
1986621,0.0,160
1992823,0.0,160
1999060,0.0,160
2005306,0.0,160
2011456,0.0,160
2017609,0.0,160
2023811,0.0,160
2030032,0.0,160
2036211,0.0,160
2042426,0.0,160
2048579,0.0,161
2054743,0.0,161
2060978,0.0,161
2067228,0.0,161
2073477,0.0,161
2079637,0.0,161
2085811,0.0,161
2092015,0.0,161
2098256,0.0,161
2104407,0.0,161
2110623,0.0,161
2116795,0.0,161
2122961,0.0,162
2129179,0.0,162
2135359,0.0,163
2141590,0.0,163
2147766,0.0,163
2153925,0.0,164
2159982,0.0,164
2166179,0.0,164
2172341,0.0,164
2178523,0.0,164
2184724,0.0,164
2190872,0.0,164
2197047,0.0,164
2203204,0.0,164
2209424,0.0,164
2215603,0.0,164
2221721,0.0,164
2227908,0.0,164
2234077,0.0,164
2240237,0.0,165
2246380,0.0,165
2252566,0.0,165
2258770,0.0,165
2264997,0.0,165
2271173,0.0,165
2277413,0.0,165
2283567,0.0,165
2289762,0.0,165
2295944,0.0,165
2302151,0.0,166
2308346,0.0,166
2314546,0.0,166
2320690,0.0,166
2326866,0.0,166
2333065,0.0,166
2339226,0.0,166
2345422,0.0,166
2351578,0.0,166
2357732,0.0,167
2363900,0.0,167
2370042,0.0,167
2376200,0.0,167
2382367,0.0,167
2388511,0.0,167
2394679,0.0,167
2400840,0.0,167
2406965,0.0,167
2413133,0.0,167
2419327,0.0,167
2425457,0.0,167
2431565,0.0,167
2437725,0.0,168
2443943,0.0,168
2450090,0.0,168
2456287,0.0,168
2462446,0.0,168
2468648,0.0,169
2474840,0.0,169
2480900,0.0,169
2487029,0.0,169
2493249,0.0,169
2499392,0.0,169
2505544,0.0,169
2511749,0.0,169
2517886,0.0,169
2524017,0.0,169
2530179,0.0,169
2536334,0.0,170
2542517,0.0,170
2548634,0.0,171
2554787,0.0,171
2560866,0.0,172
2567070,0.0,173
2573245,0.0,174
2579415,0.0,174
2585600,0.0,174
2591705,0.0,174
2597894,0.0,174
2604007,0.0,174
2610161,0.0,174
2616284,0.0,175
2622452,0.0,175
2628617,0.0,175
2634771,0.0,176
2640929,0.0,176
2647117,0.0,177
2653289,0.0,177
2659377,0.0,177
2665600,0.0,177
2671723,0.0,177
2677897,0.0,178
2684090,0.0,178
2690307,0.0,179
2696522,0.0,179
2702624,0.0,179
2708841,0.0,179
2714968,0.0,179
2721155,0.0,179
2727332,0.0,179
2733489,0.0,179
2739692,0.0,179
2745869,0.0,179
2752029,0.0,179
2758230,0.0,179
2764439,0.0,179
2770593,0.0,179
2776719,0.0,179
2782896,0.0,179
2789086,0.0,179
2795289,0.0,179
2801434,0.0,179
2807608,0.0,179
2813834,0.0,179
2820000,0.0,179
2826224,0.0,179
2832357,0.0,179
2838473,0.0,180
2844686,0.0,180
2850831,0.0,180
2856900,0.0,180
2863069,0.0,180
2869305,0.0,180
2875466,0.0,180
2881573,0.0,180
2887758,0.0,180
2893976,0.0,180
2900156,0.0,180
2906350,0.0,180
2912500,0.0,180
2918707,0.0,180
2924830,0.0,180
2930915,0.0,180
2937047,0.0,180
2943212,0.0,180
2949408,0.0,180
2955621,0.0,180
2961813,0.0,180
2967914,0.0,180
2974092,0.0,180
2980311,0.0,180
2986482,0.0,180
2992618,0.0,180
2998783,0.0,180
3004852,0.0,180
3010945,0.0,180
3017132,0.0,180
3023336,0.0,180
3029536,0.0,180
3035766,0.0,180
3041942,0.0,181
3048145,0.0,182
3054378,0.0,182
3060520,0.0,182
3066728,0.0,182
3072949,0.0,183
3079140,0.0,183
3085358,0.0,183
3091531,0.0,183
3097755,0.0,183
3103959,0.0,183
3110177,0.0,183
3116357,0.0,183
3122554,0.0,183
3128729,0.0,183
3134875,0.0,183
3141119,0.0,183
3147316,0.0,184
3153446,0.0,184
3159635,0.0,185
3165858,0.0,185
3172078,0.0,185
3178319,0.0,186
3184485,0.0,186
3190545,0.0,187
3196712,0.0,188
3202923,0.0,188
3209058,0.0,188
3215193,0.0,190
3221134,0.0,190
3226969,0.0,190
3232903,0.0,190
3238888,0.0,190
3244897,0.0,190
3251099,0.0,190
3257231,0.0,190
3263407,0.0,190
3269619,0.0,192
3275755,0.0,192
3281926,0.0,192
3288034,0.0,192
3294225,0.0,192
3300280,0.0,192
3306431,0.0,193
3312565,0.0,193
3318585,0.0,193
3324716,0.0,193
3330923,0.0,193
3337029,0.0,193
3343159,0.0,193
3349323,0.0,193
3355516,0.0,193
3361652,0.0,193
3367790,0.0,193
3373926,0.0,193
3380112,0.0,193
3386196,0.0,193
3392328,0.0,195
3398489,0.0,195
3404582,0.0,195
3410814,0.0,195
3416812,0.0,195
3422846,0.0,195
3429005,0.0,195
3435142,0.0,195
3441243,0.0,195
3447424,0.0,195
3453640,0.0,195
3459797,0.0,195
3465823,0.0,196
3471781,0.0,196
3477844,0.0,196
3483969,0.0,196
3490175,0.0,197
3496284,0.0,197
3502439,0.0,200
3508558,0.0,201
3514705,0.0,201
3520868,0.0,201
3526975,0.0,201
3533111,0.0,201
3539179,0.0,201
3545357,0.0,201
3551426,0.0,201
3557585,0.0,201
3563747,0.0,201
3569948,0.0,201
3576103,0.0,201
3582270,0.0,203
3588396,0.0,203
3594483,0.0,203
3600673,0.0,203
3606823,0.0,204
3612994,0.0,204
3619157,0.0,205
3625253,0.0,205
3631372,0.0,205
3637516,0.0,205
3643638,0.0,206
3649774,0.0,207
3655673,0.0,208
3661828,0.0,208
3668015,0.0,208
3674174,0.0,208
3680288,0.0,209
3686246,0.0,209
3692311,0.0,209
3698392,0.0,209
3704429,0.0,209
3710602,0.0,210
3716240,0.0,210
3722241,0.0,210
3728291,0.0,210
3734336,0.0,210
3740419,0.0,210
3746352,0.0,212
3752331,0.0,212
3758454,0.0,212
3764551,0.0,212
3770730,0.0,212
3776745,0.0,212
3782790,0.0,213
3788841,0.0,213
3794855,0.0,213
3801048,0.0,213
3807194,0.0,213
3813380,0.0,213
3819473,0.0,213
3825495,0.0,213
3831659,0.0,213
3837767,0.0,213
3843720,0.0,213
3849768,0.0,213
3855785,0.0,213
3861812,0.0,213
3867925,0.0,214
3873924,0.0,214
3880005,0.0,215
3886151,0.0,215
