training_step, return
6469,-21.0
6628,-21.0
6818,-21.0
7077,-21.0
7146,-21.0
7254,-21.0
7426,-20.0
7971,-21.0
12713,-21.0
12872,-21.0
13510,-20.0
13963,-21.0
14296,-20.0
14327,-20.0
14606,-20.0
16167,-21.0
18925,-21.0
20018,-21.0
20205,-21.0
20571,-21.0
20731,-20.0
20890,-20.0
21443,-21.0
22427,-20.0
26072,-21.0
26262,-21.0
26781,-21.0
27364,-20.0
27876,-21.0
28035,-21.0
29572,-21.0
29693,-20.0
32273,-21.0
32506,-21.0
33608,-21.0
33940,-20.0
34119,-21.0
35272,-21.0
35814,-21.0
35937,-21.0
38543,-21.0
39725,-20.0
39852,-21.0
40184,-21.0
40320,-21.0
41516,-21.0
42961,-21.0
43145,-21.0
45688,-21.0
46564,-21.0
46872,-21.0
46956,-21.0
47347,-20.0
48680,-20.0
49267,-21.0
50352,-21.0
52895,-21.0
53116,-21.0
53200,-21.0
53651,-21.0
53709,-21.0
54924,-21.0
56474,-21.0
56596,-21.0
59138,-21.0
59456,-20.0
59951,-21.0
60261,-21.0
60798,-21.0
62087,-20.0
62797,-21.0
63640,-21.0
65380,-21.0
66505,-21.0
66631,-21.0
67042,-21.0
67096,-21.0
68359,-21.0
69883,-21.0
69944,-21.0
72527,-21.0
72873,-21.0
73243,-21.0
73338,-21.0
73668,-20.0
75566,-21.0
76188,-21.0
77024,-21.0
78771,-21.0
79539,-21.0
79869,-21.0
80032,-20.0
80390,-21.0
82389,-21.0
82771,-21.0
83225,-21.0
85930,-20.0
86142,-21.0
86646,-20.0
86714,-21.0
88244,-20.0
89426,-21.0
89536,-21.0
89994,-20.0
92190,-20.0
92858,-21.0
92958,-21.0
93301,-20.0
94504,-20.0
95687,-20.0
95746,-21.0
97139,-21.0
99336,-21.0
99483,-21.0
100017,-20.0
100121,-20.0
100746,-21.0
102002,-20.0
102832,-21.0
103383,-21.0
105725,-21.0
106289,-21.0
106364,-21.0
106555,-20.0
107905,-20.0
108212,-21.0
109092,-20.0
109627,-21.0
111967,-21.0
112606,-21.0
112756,-21.0
113436,-21.0
114149,-21.0
114413,-21.0
116299,-21.0
116774,-21.0
119058,-21.0
119126,-20.0
119696,-20.0
119769,-20.0
121308,-20.0
121618,-21.0
122500,-21.0
123034,-20.0
125368,-21.0
126011,-21.0
126263,-21.0
126811,-21.0
127550,-21.0
128710,-21.0
128763,-21.0
130181,-21.0
132473,-21.0
132604,-21.0
133021,-21.0
133158,-21.0
135740,-20.0
135875,-20.0
135970,-21.0
136442,-20.0
139231,-21.0
139430,-21.0
139618,-21.0
139767,-20.0
141984,-21.0
142213,-21.0
143127,-20.0
144621,-19.0
146009,-21.0
146438,-21.0
146594,-20.0
146825,-21.0
148457,-21.0
149129,-21.0
149369,-21.0
150865,-21.0
152850,-20.0
153067,-21.0
153156,-21.0
153721,-19.0
155372,-21.0
155692,-21.0
156528,-20.0
158146,-20.0
159396,-21.0
160042,-21.0
160231,-20.0
160949,-21.0
161616,-21.0
162772,-21.0
162916,-20.0
165352,-21.0
166492,-20.0
166560,-21.0
167187,-21.0
168214,-21.0
168789,-21.0
168982,-21.0
170079,-20.0
172499,-21.0
172772,-21.0
173429,-21.0
173698,-21.0
174990,-21.0
175361,-21.0
176129,-21.0
176289,-21.0
178743,-21.0
179910,-21.0
179996,-21.0
180637,-21.0
182255,-21.0
182570,-21.0
183362,-21.0
183462,-21.0
185966,-20.0
186257,-21.0
187934,-20.0
189186,-19.0
189400,-21.0
189750,-20.0
190561,-20.0
190792,-19.0
192458,-21.0
193216,-20.0
195049,-21.0
195396,-21.0
195642,-21.0
196895,-21.0
197002,-21.0
197769,-20.0
198659,-21.0
200391,-21.0
201365,-20.0
202850,-20.0
203244,-21.0
203659,-20.0
205063,-19.0
205187,-21.0
206601,-21.0
207933,-19.0
209509,-20.0
210117,-21.0
210513,-20.0
210823,-20.0
212236,-21.0
212360,-21.0
215747,-21.0
215884,-18.0
216203,-20.0
217320,-21.0
217718,-21.0
218065,-20.0
219609,-21.0
220481,-20.0
224026,-21.0
224087,-21.0
224340,-21.0
224562,-19.0
225332,-21.0
225886,-21.0
227777,-21.0
227924,-19.0
231349,-21.0
231583,-20.0
232327,-19.0
233151,-21.0
233860,-20.0
234536,-18.0
235131,-21.0
237092,-18.0
237559,-21.0
240511,-20.0
240870,-19.0
241383,-19.0
241747,-21.0
242103,-20.0
242337,-21.0
244299,-21.0
244829,-21.0
247793,-20.0
247948,-21.0
248591,-21.0
249119,-19.0
249327,-20.0
250551,-20.0
253611,-19.0
254045,-19.0
254938,-21.0
255259,-20.0
255858,-21.0
256352,-21.0
258540,-21.0
258797,-20.0
261253,-21.0
261829,-21.0
262196,-19.0
263059,-21.0
263518,-21.0
263556,-21.0
265745,-21.0
266073,-20.0
267495,-21.0
269319,-20.0
269411,-21.0
270015,-20.0
270651,-21.0
270797,-20.0
273045,-19.0
273264,-20.0
275735,-20.0
