training_step, return
5278,-21.0
5407,-21.0
5536,-21.0
5665,-21.0
5794,-21.0
5923,-21.0
6181,-21.0
7077,-21.0
11460,-21.0
11589,-21.0
11718,-21.0
11847,-21.0
11976,-21.0
12105,-21.0
12363,-21.0
13259,-21.0
18158,-21.0
18633,-21.0
19020,-21.0
19278,-21.0
19815,-21.0
19925,-20.0
20432,-21.0
20534,-21.0
25299,-21.0
25898,-21.0
26483,-21.0
27079,-21.0
27148,-20.0
27247,-20.0
27624,-21.0
27739,-21.0
31541,-21.0
33131,-21.0
33718,-21.0
33926,-21.0
34226,-21.0
34353,-21.0
34510,-21.0
35035,-20.0
37751,-21.0
39960,-21.0
40295,-20.0
41132,-21.0
41620,-21.0
41685,-21.0
42562,-20.0
43238,-20.0
46001,-20.0
46537,-21.0
47133,-21.0
47956,-21.0
48324,-20.0
48881,-21.0
50522,-20.0
50819,-21.0
53268,-21.0
53682,-21.0
54357,-20.0
55101,-21.0
56055,-21.0
56522,-21.0
57669,-21.0
59045,-21.0
59926,-21.0
60476,-20.0
60558,-21.0
61311,-21.0
62783,-20.0
64365,-20.0
65001,-20.0
66269,-21.0
67159,-21.0
67798,-20.0
68631,-21.0
70012,-21.0
70623,-19.0
72234,-21.0
72522,-21.0
73369,-21.0
73473,-21.0
75916,-20.0
75999,-20.0
76222,-21.0
77830,-21.0
79790,-21.0
80414,-20.0
80646,-21.0
81537,-21.0
83167,-20.0
83458,-21.0
84249,-21.0
86057,-21.0
86658,-21.0
87051,-19.0
88854,-21.0
88937,-20.0
90421,-21.0
90459,-21.0
90665,-21.0
93322,-21.0
93803,-21.0
95256,-20.0
97015,-19.0
97155,-20.0
97613,-21.0
97712,-20.0
98896,-20.0
100045,-21.0
100570,-21.0
101498,-21.0
102294,-21.0
103444,-21.0
103795,-21.0
104885,-21.0
106041,-21.0
106227,-21.0
107680,-21.0
107743,-21.0
109467,-21.0
109626,-21.0
109977,-21.0
110164,-21.0
111320,-21.0
112409,-21.0
113953,-21.0
115649,-21.0
115880,-21.0
116346,-21.0
116800,-21.0
117502,-21.0
118178,-20.0
118644,-21.0
120197,-21.0
121887,-21.0
124011,-21.0
124156,-21.0
124420,-21.0
124598,-21.0
124615,-21.0
126914,-20.0
127432,-21.0
129002,-21.0
130223,-21.0
130398,-21.0
130630,-21.0
131761,-20.0
131959,-20.0
134059,-21.0
134577,-21.0
135203,-21.0
137399,-21.0
137561,-20.0
137793,-20.0
137962,-21.0
139104,-21.0
140838,-20.0
141300,-19.0
141447,-21.0
143659,-20.0
143994,-21.0
145171,-21.0
145360,-20.0
145801,-18.0
147983,-21.0
148652,-21.0
149575,-20.0
150833,-21.0
151277,-20.0
151415,-21.0
151570,-21.0
152002,-21.0
154225,-21.0
154853,-21.0
156750,-21.0
157043,-21.0
157625,-21.0
158512,-21.0
158779,-20.0
159300,-20.0
161389,-20.0
163029,-20.0
164105,-21.0
164310,-21.0
164770,-21.0
165754,-20.0
166019,-20.0
166447,-21.0
167631,-21.0
170193,-21.0
170349,-21.0
