training_step, return
6304,-21.0
6372,-21.0
6803,-20.0
6901,-21.0
7162,-20.0
7482,-20.0
7621,-21.0
8006,-20.0
13013,-21.0
13417,-21.0
13554,-20.0
13742,-20.0
14065,-20.0
14216,-21.0
14353,-20.0
14915,-19.0
19707,-21.0
20915,-21.0
21174,-19.0
21312,-20.0
21477,-21.0
21568,-20.0
21802,-20.0
23200,-18.0
25917,-21.0
27384,-21.0
27541,-21.0
28771,-21.0
29257,-18.0
29749,-19.0
30117,-19.0
31424,-20.0
33080,-20.0
33654,-21.0
33751,-21.0
35013,-21.0
36448,-21.0
37634,-21.0
38322,-19.0
39045,-20.0
41319,-19.0
41871,-19.0
41944,-20.0
42690,-21.0
43314,-18.0
43816,-21.0
44532,-21.0
46208,-20.0
47591,-21.0
49094,-20.0
49205,-21.0
49822,-21.0
50530,-20.0
51057,-20.0
51756,-21.0
53528,-19.0
54813,-20.0
56269,-21.0
56500,-21.0
57061,-21.0
57673,-21.0
58223,-21.0
59067,-20.0
61683,-20.0
62974,-21.0
63532,-21.0
63883,-21.0
64356,-21.0
64672,-20.0
65491,-20.0
67973,-21.0
68248,-19.0
69184,-21.0
70132,-21.0
70784,-20.0
72615,-20.0
72636,-21.0
73960,-18.0
76215,-20.0
76485,-20.0
76576,-19.0
76966,-21.0
77324,-21.0
79899,-21.0
80202,-21.0
80765,-20.0
82425,-21.0
84137,-21.0
84529,-21.0
84707,-18.0
84763,-21.0
86110,-21.0
87021,-20.0
88402,-19.0
91023,-20.0
91430,-21.0
91644,-18.0
91764,-21.0
91942,-21.0
93368,-19.0
94644,-21.0
96276,-20.0
98274,-20.0
98593,-20.0
98817,-21.0
99006,-20.0
99117,-21.0
100531,-20.0
101807,-20.0
104585,-21.0
105089,-21.0
105387,-21.0
105482,-20.0
105787,-21.0
106267,-21.0
107740,-20.0
110077,-20.0
111683,-21.0
111826,-20.0
111988,-21.0
112263,-21.0
113443,-21.0
113541,-20.0
114941,-21.0
117348,-19.0
118250,-20.0
119681,-21.0
119812,-21.0
119844,-19.0
120036,-20.0
120494,-19.0
122196,-20.0
124451,-21.0
124489,-21.0
126082,-21.0
126975,-20.0
127959,-20.0
128231,-21.0
128822,-18.0
130486,-20.0
131610,-20.0
132767,-20.0
133195,-21.0
133336,-21.0
135104,-21.0
135502,-21.0
136687,-21.0
137011,-21.0
138821,-20.0
139058,-21.0
139437,-21.0
140606,-20.0
142358,-20.0
142927,-21.0
144784,-17.0
145081,-20.0
145310,-18.0
146217,-20.0
147651,-20.0
148600,-21.0
148745,-20.0
150091,-21.0
151522,-21.0
152042,-19.0
153288,-19.0
153509,-20.0
154965,-21.0
155805,-21.0
155850,-21.0
157283,-21.0
158774,-20.0
160261,-19.0
160585,-20.0
161175,-21.0
161645,-21.0
163046,-19.0
163161,-20.0
163523,-21.0
164984,-21.0
167452,-20.0
167728,-21.0
167901,-20.0
168428,-21.0
169362,-21.0
170238,-21.0
170747,-20.0
172178,-21.0
174675,-20.0
174999,-20.0
175141,-20.0
176976,-21.0
177473,-21.0
177605,-20.0
177697,-19.0
180458,-18.0
181342,-21.0
181934,-19.0
182206,-21.0
183177,-21.0
184688,-20.0
184861,-20.0
185817,-20.0
188135,-21.0
188595,-20.0
189655,-19.0
190281,-21.0
190407,-19.0
191167,-21.0
191861,-21.0
193058,-20.0
195310,-21.0
196791,-21.0
196861,-21.0
198101,-21.0
198282,-21.0
198768,-19.0
199605,-18.0
200216,-20.0
202567,-19.0
203035,-21.0
203105,-21.0
204311,-21.0
204978,-21.0
205566,-20.0
205865,-20.0
207459,-20.0
209768,-21.0
210254,-20.0
211378,-20.0
212142,-20.0
212495,-20.0
212729,-20.0
213072,-21.0
214749,-21.0
217095,-19.0
217427,-21.0
218570,-20.0
219810,-21.0
220393,-20.0
221104,-19.0
221990,-21.0
222303,-20.0
224240,-21.0
224632,-21.0
