training_step, return
1864,-500.0
1929,-500.0
1994,-500.0
2059,-500.0
3924,-500.0
3989,-500.0
4054,-500.0
4119,-500.0
5984,-500.0
6049,-500.0
6114,-500.0
6179,-500.0
7849,-500.0
7914,-500.0
7979,-500.0
8044,-500.0
9909,-500.0
9974,-500.0
10039,-500.0
10104,-500.0
11969,-500.0
12034,-500.0
12099,-500.0
12164,-500.0
13834,-500.0
13899,-500.0
13964,-500.0
14029,-500.0
15894,-500.0
15959,-500.0
16024,-500.0
16089,-500.0
17954,-500.0
18019,-500.0
18084,-500.0
18149,-500.0
19819,-500.0
19884,-500.0
19949,-500.0
20014,-500.0
21879,-500.0
21944,-500.0
22009,-500.0
22074,-500.0
23939,-500.0
24004,-500.0
24069,-500.0
24134,-500.0
25804,-500.0
25869,-500.0
25934,-500.0
25999,-500.0
27864,-500.0
27929,-500.0
27994,-500.0
28059,-500.0
29924,-500.0
29989,-500.0
30054,-500.0
30119,-500.0
31984,-500.0
32048,-498.0
32114,-500.0
32179,-500.0
33837,-487.0
33913,-500.0
33979,-500.0
34044,-500.0
35897,-500.0
35973,-500.0
36039,-500.0
36104,-500.0
37762,-500.0
37917,-447.0
38033,-500.0
38093,-493.0
39380,-371.0
39822,-500.0
39958,-500.0
39977,-500.0
41227,-293.0
41440,-500.0
41663,-475.0
41842,-500.0
42539,-336.0
43500,-500.0
43723,-500.0
43902,-500.0
44116,-406.0
44533,-252.0
44776,-272.0
45381,-289.0
45440,-367.0
46023,-271.0
46122,-418.0
46197,-230.0
46758,-342.0
46811,-202.0
47660,-367.0
47801,-262.0
48257,-500.0
48371,-389.0
48459,-213.0
49180,-223.0
49329,-291.0
49350,-378.0
50025,-395.0
50194,-233.0
50342,-232.0
50383,-252.0
51028,-222.0
51156,-187.0
51272,-297.0
51368,-245.0
51841,-227.0
51931,-172.0
51970,-228.0
52291,-238.0
52502,-141.0
52851,-229.0
52954,-242.0
53076,-199.0
53268,-180.0
53383,-141.0
53859,-197.0
53958,-223.0
54056,-202.0
54167,-198.0
54630,-185.0
54753,-209.0
54829,-187.0
54961,-208.0
55159,-138.0
55354,-134.0
55468,-116.0
55574,-235.0
55700,-150.0
56104,-164.0
56239,-185.0
56304,-144.0
56642,-147.0
56695,-214.0
56798,-168.0
57095,-205.0
57252,-166.0
57434,-206.0
57574,-190.0
57626,-140.0
57971,-146.0
58268,-235.0
58411,-199.0
58477,-115.0
58801,-142.0
59107,-362.0
59178,-181.0
59578,-191.0
59717,-148.0
59788,-335.0
60113,-144.0
60188,-300.0
60481,-178.0
60537,-163.0
60840,-141.0
60938,-164.0
60999,-127.0
61065,-137.0
61394,-163.0
61606,-150.0
61689,-165.0
61762,-177.0
61934,-149.0
62127,-130.0
62231,-151.0
62543,-195.0
62642,-124.0
62666,-146.0
63105,-171.0
63209,-152.0
63261,-249.0
63383,-155.0
63629,-133.0
63736,-136.0
63819,-167.0
63929,-155.0
64132,-112.0
64463,-143.0
64492,-170.0
64817,-217.0
64872,-154.0
64992,-138.0
65035,-152.0
65115,-102.0
65189,-121.0
65474,-91.0
65548,-122.0
65619,-113.0
65708,-128.0
66063,-124.0
66144,-134.0
66201,-102.0
66524,-269.0
66654,-119.0
66733,-141.0
66864,-215.0
67073,-158.0
67177,-132.0
67495,-176.0
67610,-160.0
67695,-127.0
67805,-146.0
68107,-106.0
68178,-177.0
68204,-118.0
68257,-176.0
68631,-133.0
68662,-93.0
68810,-162.0
68966,-176.0
69287,-125.0
69326,-125.0
69404,-187.0
69438,-190.0
69803,-125.0
69830,-113.0
69940,-111.0
70165,-175.0
70246,-110.0
70324,-130.0
70372,-151.0
70670,-114.0
70781,-144.0
70893,-130.0
70956,-90.0
71058,-148.0
71358,-104.0
71428,-144.0
71472,-125.0
71515,-148.0
71923,-104.0
71991,-128.0
72062,-156.0
72114,-170.0
72465,-151.0
72593,-140.0
72782,-205.0
72980,-124.0
73094,-110.0
73149,-254.0
73489,-118.0
73539,-171.0
73623,-138.0
73681,-141.0
73980,-100.0
74085,-155.0
74134,-120.0
74214,-142.0
74285,-109.0
74598,-122.0
74651,-126.0
74734,-129.0
74787,-111.0
75071,-88.0
75113,-124.0
75173,-131.0
75260,-135.0
75570,-108.0
75603,-99.0
75685,-121.0
75753,-102.0
75905,-106.0
75975,-94.0
76080,-119.0
76248,-104.0
76418,-122.0
76476,-110.0
76573,-102.0
76792,-153.0
76915,-106.0
76992,-125.0
77119,-155.0
77218,-107.0
77318,-135.0
77512,-129.0
77664,-154.0
77708,-99.0
77798,-90.0
77812,-103.0
78190,-135.0
78212,-113.0
78279,-90.0
78699,-118.0
78732,-129.0
78797,-127.0
78860,-267.0
79088,-95.0
79180,-90.0
79260,-137.0
79371,-120.0
79478,-102.0
79600,-121.0
79681,-114.0
79817,-166.0
80014,-145.0
80134,-143.0
80407,-140.0
80532,-127.0
80535,-132.0
80620,-95.0
80692,-89.0
80924,-108.0
81027,-104.0
81061,-135.0
81362,-105.0
81423,-108.0
81478,-200.0
81533,-115.0
81877,-124.0
81947,-133.0
81977,-108.0
82039,-115.0
82497,-129.0
82570,-140.0
82629,-166.0
82691,-158.0
83013,-125.0
83087,-126.0
83156,-136.0
83209,-127.0
83292,-83.0
83439,-87.0
83512,-107.0
83605,-127.0
83794,-111.0
83913,-112.0
83958,-128.0
84263,-165.0
84315,-130.0
84495,-146.0
84668,-169.0
84801,-147.0
84844,-138.0
84992,-106.0
85138,-98.0
85177,-118.0
85276,-88.0
85285,-93.0
85463,-90.0
85600,-119.0
85782,-115.0
85925,-201.0
86123,-132.0
86195,-146.0
86496,-105.0
86632,-118.0
86663,-152.0
86777,-214.0
87019,-132.0
87150,-127.0
87335,-167.0
87427,-178.0
87512,-102.0
87666,-125.0
87988,-170.0
88035,-132.0
88087,-166.0
88197,-140.0
88265,-81.0
88611,-133.0
88698,-110.0
88829,-208.0
88997,-146.0
89128,-126.0
89221,-132.0
89290,-97.0
89570,-155.0
89881,-115.0
89947,-233.0
89964,-157.0
90066,-190.0
90410,-138.0
90467,-129.0
90504,-149.0
90551,-94.0
90867,-120.0
90933,-132.0
91014,-119.0
91202,-149.0
91367,-109.0
91443,-119.0
91488,-90.0
91563,-158.0
91864,-106.0
91958,-124.0
91992,-113.0
92071,-117.0
92388,-133.0
92498,-115.0
92569,-107.0
92710,-166.0
93027,-138.0
93095,-135.0
93157,-183.0
93239,-138.0
93561,-143.0
93646,-160.0
93681,-133.0
93773,-143.0
93972,-95.0
94114,-162.0
94142,-105.0
94282,-118.0
94702,-169.0
94720,-162.0
94857,-157.0
95348,-285.0
95362,-114.0
95456,-168.0
95494,-188.0
95903,-150.0
95990,-143.0
96056,-171.0
96104,-170.0
96436,-142.0
96632,-137.0
96735,-159.0
96829,-187.0
97163,-140.0
97202,-180.0
97240,-114.0
97341,-121.0
97778,-147.0
97966,-178.0
98144,-217.0
98163,-219.0
98256,-94.0
