training_step, return
1864,-500.0
1929,-500.0
1994,-500.0
2059,-500.0
3924,-500.0
3989,-500.0
4054,-500.0
4119,-500.0
5984,-500.0
6049,-500.0
6114,-500.0
6179,-500.0
7849,-500.0
7914,-500.0
7979,-500.0
8044,-500.0
9909,-500.0
9974,-500.0
10039,-500.0
10104,-500.0
11969,-500.0
12034,-500.0
12099,-500.0
12164,-500.0
13834,-500.0
13899,-500.0
13964,-500.0
14029,-500.0
15894,-500.0
15959,-500.0
16024,-500.0
16089,-500.0
17954,-500.0
18019,-500.0
18084,-500.0
18149,-500.0
19819,-500.0
19884,-500.0
19949,-500.0
20014,-500.0
21876,-496.0
21944,-500.0
22009,-500.0
22074,-500.0
23607,-362.0
23936,-500.0
24004,-500.0
24069,-500.0
25472,-500.0
25632,-392.0
25801,-500.0
25869,-500.0
27532,-500.0
27692,-500.0
27861,-500.0
27929,-500.0
29410,-378.0
29557,-500.0
29592,-500.0
29989,-500.0
31270,-305.0
31457,-500.0
31470,-500.0
31617,-500.0
32613,-367.0
32681,-283.0
33256,-433.0
33334,-498.0
34673,-500.0
34741,-500.0
34865,-360.0
35316,-500.0
35912,-266.0
36576,-469.0
36733,-500.0
37376,-500.0
37883,-331.0
37972,-500.0
38348,-444.0
39141,-282.0
39218,-476.0
39270,-322.0
40286,-287.0
40361,-310.0
40367,-458.0
40973,-466.0
41411,-263.0
41579,-317.0
42415,-493.0
42810,-471.0
42965,-383.0
43116,-366.0
43528,-172.0
43571,-175.0
43647,-140.0
43965,-379.0
44044,-125.0
44333,-176.0
44440,-207.0
44745,-194.0
44829,-199.0
44891,-167.0
45686,-209.0
45711,-295.0
45772,-246.0
45833,-223.0
46250,-148.0
46422,-150.0
46618,-199.0
46802,-249.0
46950,-137.0
47303,-272.0
47421,-217.0
47589,-201.0
47737,-201.0
48130,-150.0
48199,-192.0
48507,-184.0
48560,-281.0
48910,-194.0
49077,-126.0
49224,-244.0
49272,-179.0
49655,-187.0
49852,-189.0
50001,-191.0
50188,-302.0
50402,-161.0
50727,-148.0
50944,-151.0
51064,-282.0
51519,-206.0
51622,-404.0
51806,-156.0
51938,-213.0
52315,-210.0
52630,-238.0
52751,-227.0
52913,-315.0
53083,-182.0
53398,-182.0
53462,-158.0
53524,-187.0
53592,-118.0
54164,-180.0
54355,-177.0
54470,-227.0
54578,-273.0
54931,-181.0
55019,-158.0
55101,-132.0
55388,-252.0
55629,-137.0
55796,-191.0
55978,-266.0
56202,-228.0
56381,-166.0
56752,-188.0
56825,-248.0
56951,-163.0
57166,-199.0
57303,-160.0
57625,-214.0
57768,-231.0
58086,-197.0
58165,-149.0
58184,-237.0
58542,-188.0
58744,-169.0
58842,-170.0
58945,-194.0
59327,-199.0
59403,-170.0
59930,-204.0
60086,-173.0
60168,-179.0
60242,-116.0
60804,-500.0
61022,-194.0
61104,-237.0
61445,-301.0
61815,-230.0
61905,-215.0
62020,-217.0
62485,-259.0
62605,-204.0
62667,-176.0
62825,-219.0
63218,-160.0
63393,-202.0
63507,-241.0
63591,-180.0
63744,-135.0
64332,-239.0
64410,-233.0
64446,-272.0
64524,-194.0
65086,-168.0
65151,-155.0
65273,-163.0
65747,-325.0
65908,-236.0
66050,-191.0
66171,-239.0
66296,-158.0
66897,-208.0
67013,-256.0
67346,-320.0
67700,-217.0
67751,-152.0
67829,-362.0
68294,-152.0
68416,-289.0
68508,-222.0
68611,-196.0
69221,-219.0
69230,-136.0
69561,-291.0
69622,-230.0
69781,-160.0
70238,-236.0
70618,-276.0
70687,-284.0
70794,-232.0
70996,-172.0
71289,-97.0
71373,-169.0
71488,-215.0
71599,-219.0
71818,-138.0
71987,-108.0
72164,-205.0
72378,-193.0
72806,-207.0
72910,-141.0
72989,-239.0
73006,-238.0
73117,-115.0
73743,-168.0
73800,-208.0
73841,-138.0
73956,-265.0
74393,-161.0
74463,-116.0
74491,-162.0
74612,-226.0
74929,-145.0
75006,-152.0
75017,-135.0
75373,-175.0
75446,-126.0
76008,-221.0
76075,-277.0
76129,-170.0
76180,-148.0
76557,-158.0
76620,-154.0
76757,-186.0
76915,-200.0
77311,-168.0
77370,-164.0
77462,-156.0
77510,-167.0
77865,-163.0
77884,-123.0
78046,-145.0
78414,-139.0
78477,-234.0
78616,-165.0
78784,-152.0
79019,-151.0
79173,-173.0
79396,-194.0
79549,-139.0
79593,-223.0
79927,-140.0
79992,-233.0
80310,-175.0
80367,-188.0
80431,-113.0
80988,-166.0
81034,-261.0
81108,-212.0
81407,-259.0
81738,-164.0
81786,-166.0
81884,-190.0
82198,-205.0
82285,-156.0
82813,-246.0
82900,-235.0
82964,-180.0
83020,-149.0
83363,-159.0
83440,-149.0
83757,-207.0
84070,-269.0
84209,-183.0
84379,-235.0
84511,-168.0
84942,-172.0
85323,-226.0
85487,-302.0
85605,-364.0
85726,-198.0
86027,-149.0
86074,-165.0
86144,-148.0
86455,-143.0
86530,-112.0
86699,-164.0
86854,-194.0
86992,-146.0
87093,-172.0
87222,-132.0
87362,-117.0
87511,-128.0
87740,-127.0
87882,-129.0
88073,-171.0
88102,-228.0
88199,-121.0
88468,-142.0
88580,-116.0
88710,-120.0
88874,-186.0
88987,-128.0
89086,-115.0
89415,-150.0
89444,-148.0
89514,-136.0
89631,-154.0
89813,-103.0
89934,-128.0
90007,-172.0
90414,-197.0
90474,-149.0
90579,-180.0
90762,-169.0
91087,-117.0
91148,-148.0
91209,-149.0
91274,-121.0
91626,-148.0
91707,-168.0
91764,-164.0
92057,-197.0
92156,-139.0
92434,-141.0
92547,-197.0
92580,-132.0
92735,-105.0
92895,-153.0
93124,-153.0
93238,-112.0
93297,-164.0
93429,-143.0
93726,-101.0
93781,-152.0
93863,-153.0
94078,-195.0
94247,-130.0
94437,-183.0
94511,-144.0
94727,-89.0
94871,-207.0
95085,-183.0
95163,-140.0
95375,-113.0
95539,-226.0
95701,-147.0
95814,-143.0
95894,-128.0
96069,-139.0
96478,-191.0
96671,-191.0
96816,-161.0
96861,-266.0
97038,-169.0
97222,-160.0
97556,-127.0
97664,-217.0
97837,-240.0
97996,-188.0
98195,-140.0
98292,-150.0
98608,-185.0
98784,-202.0
99070,-192.0
99245,-269.0
99313,-138.0
99375,-109.0
99419,-225.0
100398,-242.0
100469,-269.0
100495,-274.0
100566,-277.0
101482,-232.0
101568,-292.0
101656,-309.0
101661,-287.0
102192,-140.0
102265,-197.0
102329,-175.0
102379,-137.0
102758,-175.0
102807,-151.0
102851,-131.0
102934,-164.0
103284,-135.0
103609,-216.0
103642,-205.0
103696,-176.0
103794,-119.0
104234,-147.0
104314,-129.0
104344,-149.0
104655,-232.0
104874,-139.0
104969,-118.0
104993,-173.0
105056,-156.0
105568,-121.0
105699,-144.0
105770,-191.0
106112,-153.0
106219,-129.0
106293,-132.0
106633,-130.0
106833,-149.0
106934,-500.0
106991,-186.0
107348,-124.0
107461,-136.0
107646,-232.0
