step,score,cells,select_leaf_ratio
3000,0.0,56,1.0
5986,0.0,63,0.7166666666666667
8986,0.0,81,0.6222222222222222
11900,0.0,89,0.5583333333333333
14734,0.0,90,0.5466666666666666
17642,0.0,92,0.5333333333333333
20642,0.0,94,0.5333333333333333
23515,0.0,99,0.5125
26515,0.0,99,0.5037037037037037
29513,0.0,104,0.4866666666666667
32508,0.0,105,0.5060606060606061
35385,0.0,107,0.5
38383,0.0,108,0.4897435897435897
41373,0.0,108,0.4880952380952381
44373,0.0,109,0.48444444444444446
47373,0.0,109,0.4791666666666667
50372,0.0,109,0.4823529411764706
53372,0.0,110,0.48333333333333334
56365,0.0,110,0.4807017543859649
59365,0.0,110,0.48333333333333334
62364,0.0,111,0.47619047619047616
65364,0.0,112,0.47575757575757577
68364,0.0,112,0.4753623188405797
71364,0.0,112,0.4708333333333333
74364,0.0,112,0.48133333333333334
77364,0.0,113,0.4756410256410256
80364,0.0,113,0.4728395061728395
83352,0.0,113,0.47619047619047616
86352,0.0,113,0.48160919540229885
89352,0.0,113,0.4822222222222222
92350,0.0,113,0.47956989247311826
95350,0.0,114,0.48020833333333335
98350,0.0,114,0.48383838383838385
101350,0.0,114,0.48627450980392156
104328,0.0,114,0.4847619047619048
107328,0.0,114,0.48518518518518516
110311,0.0,115,0.4864864864864865
113304,0.0,115,0.4850877192982456
116304,0.0,115,0.4846153846153846
119303,0.0,116,0.48583333333333334
122303,0.0,116,0.4788617886178862
125303,0.0,116,0.4785714285714286
128303,0.0,116,0.4782945736434108
131303,0.0,116,0.4772727272727273
134265,0.0,116,0.4777777777777778
137262,0.0,116,0.47681159420289854
140262,0.0,116,0.47588652482269506
143262,0.0,116,0.4756944444444444
146262,0.0,116,0.4741496598639456
149262,0.0,116,0.47333333333333333
152260,0.0,116,0.47581699346405226
155258,0.0,116,0.4775641025641026
158258,0.0,116,0.4761006289308176
161258,0.0,116,0.4765432098765432
164258,0.0,116,0.4721212121212121
167234,0.0,116,0.4738095238095238
170234,0.0,117,0.47309941520467835
173200,0.0,117,0.46954022988505745
176145,0.0,118,0.4694915254237288
179145,0.0,118,0.47
182145,0.0,118,0.4721311475409836
185145,0.0,118,0.4731182795698925
188139,0.0,118,0.4740740740740741
191137,0.0,118,0.47552083333333334
194137,0.0,118,0.47333333333333333
197122,0.0,118,0.47575757575757577
200122,0.0,118,0.4741293532338308
203112,0.0,118,0.47549019607843135
206112,0.0,118,0.47632850241545893
209090,0.0,118,0.4780952380952381
212090,0.0,118,0.4779342723004695
215090,0.0,118,0.48009259259259257
218090,0.0,118,0.47899543378995435
221083,0.0,118,0.47927927927927927
224068,0.0,119,0.48
227068,0.0,119,0.4807017543859649
230068,0.0,119,0.48138528138528136
233068,0.0,119,0.47991452991452993
236068,0.0,119,0.4767932489451477
239068,0.0,119,0.4775
242068,0.0,120,0.4748971193415638
245068,0.0,121,0.47479674796747967
248052,0.0,121,0.4742971887550201
251052,0.0,121,0.4738095238095238
254052,0.0,121,0.476078431372549
257052,0.0,121,0.47635658914728685
260052,0.0,121,0.47509578544061304
263052,0.0,121,0.4746212121212121
266052,0.0,121,0.4730337078651685
269052,0.0,121,0.4722222222222222
272052,0.0,122,0.47216117216117215
275052,0.0,122,0.4717391304347826
278052,0.0,122,0.47168458781362005
281052,0.0,122,0.4716312056737589
284047,0.0,122,0.4691228070175439
287047,0.0,122,0.46979166666666666
290047,0.0,122,0.4718213058419244
293047,0.0,122,0.4707482993197279
296024,0.0,122,0.47104377104377104
299009,0.0,122,0.471
302009,0.0,122,0.47062706270627064
305009,0.0,122,0.46830065359477124
308009,0.0,122,0.4686084142394822
311009,0.0,122,0.4673076923076923
314009,0.0,122,0.4666666666666667
316994,0.0,122,0.4669811320754717
319994,0.0,122,0.4660436137071651
322994,0.0,122,0.4654320987654321
325994,0.0,122,0.4648318042813456
328994,0.0,122,0.46454545454545454
331970,0.0,122,0.46396396396396394
334970,0.0,122,0.4648809523809524
337970,0.0,122,0.4666666666666667
340963,0.0,122,0.46637426900584794
343963,0.0,122,0.4657971014492754
346963,0.0,122,0.46551724137931033
349963,0.0,122,0.46495726495726497
352963,0.0,122,0.46581920903954804
355950,0.0,123,0.4658263305322129
358950,0.0,123,0.4661111111111111
361918,0.0,123,0.465564738292011
364918,0.0,123,0.46612021857923497
367918,0.0,123,0.4655826558265583
370918,0.0,123,0.4645161290322581
373918,0.0,123,0.464
376905,0.0,123,0.4632275132275132
379905,0.0,123,0.46194225721784776
382905,0.0,123,0.4625
385905,0.0,123,0.4627906976744186
388905,0.0,123,0.46307692307692305
391905,0.0,123,0.4631043256997455
394905,0.0,123,0.4631313131313131
397883,0.0,123,0.4631578947368421
400874,0.0,123,0.4619402985074627
403874,0.0,123,0.46123456790123457
406874,0.0,123,0.4605392156862745
409874,0.0,123,0.459367396593674
