step,score,cells,select_leaf_ratio
3000,0.0,53,1.0
6000,0.0,71,0.7666666666666667
8923,0.0,78,0.6111111111111112
11856,0.0,87,0.5166666666666667
14856,0.0,91,0.5133333333333333
17856,0.0,93,0.5055555555555555
20299,0.0,95,0.49047619047619045
23056,0.0,96,0.49166666666666664
25979,0.0,97,0.48518518518518516
28819,0.0,98,0.4666666666666667
31729,0.0,101,0.4575757575757576
34729,0.0,101,0.46944444444444444
37729,0.0,102,0.46153846153846156
40729,0.0,102,0.45476190476190476
43652,0.0,102,0.45111111111111113
46569,0.0,104,0.45416666666666666
49486,0.0,104,0.4588235294117647
52485,0.0,104,0.46111111111111114
55485,0.0,108,0.45964912280701753
58218,0.0,110,0.46166666666666667
61218,0.0,110,0.4603174603174603
64141,0.0,112,0.4590909090909091
66981,0.0,113,0.4623188405797101
69981,0.0,113,0.4638888888888889
72807,0.0,114,0.4653333333333333
75807,0.0,114,0.46794871794871795
78724,0.0,115,0.4641975308641975
81724,0.0,117,0.4630952380952381
84564,0.0,118,0.47011494252873565
87564,0.0,118,0.47
90481,0.0,119,0.4591397849462366
93481,100.0,123,0.4625
96404,100.0,132,0.4575757575757576
99244,400.0,155,0.46176470588235297
102004,400.0,169,0.46
104918,400.0,175,0.45740740740740743
107694,400.0,178,0.45225225225225224
110511,400.0,179,0.4535087719298246
113432,400.0,184,0.44871794871794873
116049,400.0,184,0.4533333333333333
118957,400.0,185,0.4585365853658537
121469,400.0,185,0.4603174603174603
124308,400.0,186,0.45891472868217054
127211,400.0,187,0.46060606060606063
130180,400.0,187,0.46296296296296297
133116,400.0,192,0.4623188405797101
136115,400.0,193,0.4652482269503546
139095,400.0,195,0.4652777777777778
142050,400.0,216,0.463265306122449
144971,400.0,280,0.4646666666666667
147932,400.0,391,0.4647058823529412
150668,400.0,480,0.4621794871794872
153249,400.0,571,0.46163522012578617
156021,400.0,588,0.4623456790123457
158605,400.0,634,0.4624242424242424
161268,400.0,661,0.46130952380952384
164008,400.0,685,0.4631578947368421
166829,400.0,708,0.46091954022988507
169484,400.0,728,0.46214689265536724
172046,400.0,757,0.4633333333333333
174655,400.0,770,0.460655737704918
177398,400.0,820,0.46021505376344085
180023,400.0,847,0.46296296296296297
182889,400.0,891,0.4630208333333333
185750,400.0,902,0.4646153846153846
188295,400.0,928,0.46111111111111114
191045,400.0,940,0.46119402985074626
193655,400.0,957,0.46078431372549017
196334,400.0,999,0.4618357487922705
198966,400.0,1019,0.4604761904761905
201406,400.0,1036,0.46056338028169014
203985,400.0,1058,0.4597222222222222
206349,400.0,1070,0.4598173515981735
209221,400.0,1105,0.45990990990990993
211868,400.0,1127,0.46044444444444443
214478,400.0,1143,0.45921052631578946
217295,400.0,1166,0.45800865800865803
219806,400.0,1183,0.45726495726495725
222353,400.0,1209,0.4569620253164557
225012,400.0,1223,0.45666666666666667
227536,400.0,1246,0.45843621399176954
230169,400.0,1249,0.458130081300813
232702,400.0,1265,0.45943775100401607
235332,400.0,1292,0.4591269841269841
237902,400.0,1307,0.4576470588235294
240559,400.0,1313,0.45813953488372094
243095,400.0,1327,0.4559386973180077
245574,400.0,1341,0.45606060606060606
248106,400.0,1346,0.45617977528089887
250644,400.0,1355,0.457037037037037
253279,400.0,1359,0.45787545787545786
256038,400.0,1361,0.4579710144927536
258586,400.0,1369,0.45663082437275987
260890,400.0,1376,0.45673758865248226
263502,400.0,1387,0.4550877192982456
265909,400.0,1401,0.45416666666666666
268671,400.0,1416,0.45532646048109965
271236,400.0,1421,0.45510204081632655
273536,400.0,1440,0.45521885521885525
276009,400.0,1457,0.455
278426,400.0,1467,0.4537953795379538
280870,400.0,1476,0.45359477124183006
283115,400.0,1489,0.4527508090614887
285569,400.0,1507,0.4519230769230769
288012,400.0,1519,0.4526984126984127
290322,400.0,1531,0.4531446540880503
292881,400.0,1539,0.4538940809968847
295330,400.0,1561,0.45308641975308644
297524,400.0,1569,0.4541284403669725
299410,1400.0,1583,0.4542424242424242
301519,1400.0,1591,0.45435435435435434
304099,1400.0,1604,0.45416666666666666
306377,1400.0,1610,0.45368731563421827
308624,1400.0,1615,0.454093567251462
311125,1400.0,1633,0.45507246376811594
313480,1400.0,1642,0.45545977011494254
315745,1400.0,1650,0.45612535612535615
318098,1400.0,1652,0.45677966101694917
320474,1400.0,1672,0.45714285714285713
322731,1400.0,1675,0.45916666666666667
324984,1400.0,1678,0.45922865013774106
327339,1400.0,1684,0.460655737704918
329641,1400.0,1686,0.46151761517615175
331801,1400.0,1694,0.46263440860215055
334558,1400.0,1699,0.4624
337070,1400.0,1702,0.4626984126984127
339374,1400.0,1718,0.4624671916010499
341696,1400.0,1725,0.4625
344240,1400.0,1738,0.4625322997416021
346832,1400.0,1748,0.4612820512820513
349237,1400.0,1756,0.4618320610687023
351676,1400.0,1756,0.4621212121212121
354485,1400.0,1765,0.46340852130325816
356950,1400.0,1772,0.46318407960199004
359713,1400.0,1777,0.46296296296296297
362435,1400.0,1785,0.4632352941176471
364955,1400.0,1785,0.4635036496350365
367740,1400.0,1786,0.4642512077294686
370188,1400.0,1787,0.46378896882494003
372660,1400.0,1789,0.46404761904761904
375047,1400.0,1801,0.46501182033096927
377350,1400.0,1809,0.46572769953051646
379703,1400.0,1814,0.46573426573426574
382061,1400.0,1823,0.4664351851851852
384601,1400.0,1827,0.4664367816091954
386956,1400.0,1829,0.46598173515981733
389468,1400.0,1831,0.4655328798185941
391930,1400.0,1832,0.4657657657657658
394388,1400.0,1839,0.46599552572706937
397156,1400.0,1845,0.466
399888,1400.0,1848,0.4660044150110375
402410,1400.0,1860,0.46710526315789475
405031,1400.0,1865,0.4664488017429194
407366,1400.0,1876,0.4647186147186147
410033,1400.0,1877,0.4647311827956989
412692,1400.0,1883,0.4651709401709402
415555,1400.0,1885,0.46581740976645436
418402,1400.0,1891,0.4660337552742616
421184,1400.0,1893,0.4662473794549266
424080,1400.0,1904,0.4660416666666667
426928,1400.0,1907,0.4668737060041408
429681,1400.0,1913,0.4674897119341564
432363,1400.0,1919,0.4666666666666667
435212,1400.0,1932,0.46646341463414637
438018,1400.0,1936,0.46646464646464647
440996,1400.0,1942,0.4672690763052209
443797,1400.0,1951,0.4664670658682635
446584,1400.0,1954,0.4658730158730159
