step,score,cells,select_leaf_ratio
3000,0.0,44,1.0
5995,0.0,55,0.7666666666666667
8962,0.0,60,0.6666666666666666
11959,0.0,68,0.6333333333333333
14959,0.0,73,0.5733333333333334
17945,0.0,74,0.5666666666666667
20913,0.0,79,0.5238095238095238
23907,0.0,81,0.5083333333333333
26907,0.0,82,0.48518518518518516
29906,0.0,83,0.48333333333333334
32906,0.0,85,0.4696969696969697
35906,0.0,86,0.49444444444444446
38906,0.0,87,0.4897435897435897
41906,0.0,87,0.5
44906,0.0,89,0.4911111111111111
47906,0.0,90,0.5
50906,0.0,91,0.48627450980392156
53906,0.0,92,0.4759259259259259
56895,0.0,92,0.47192982456140353
59889,0.0,92,0.47833333333333333
62889,0.0,92,0.473015873015873
65889,0.0,92,0.47878787878787876
68889,0.0,92,0.4753623188405797
71889,0.0,92,0.475
74889,0.0,92,0.4693333333333333
77889,0.0,93,0.4564102564102564
80889,0.0,93,0.454320987654321
83889,0.0,93,0.4488095238095238
86889,0.0,93,0.4517241379310345
89889,0.0,93,0.45
92889,0.0,94,0.4483870967741935
95889,0.0,96,0.44166666666666665
98889,0.0,96,0.4393939393939394
101889,0.0,96,0.4411764705882353
104889,0.0,96,0.44571428571428573
107889,0.0,98,0.44537037037037036
110889,0.0,98,0.44054054054054054
113889,0.0,99,0.4421052631578947
116889,0.0,101,0.44529914529914527
119889,0.0,102,0.445
122889,0.0,106,0.4398373983739837
125889,0.0,107,0.44047619047619047
128889,0.0,108,0.44031007751937984
131889,0.0,108,0.4393939393939394
134889,0.0,108,0.4414814814814815
137889,0.0,111,0.44130434782608696
140889,0.0,111,0.4453900709219858
143889,0.0,113,0.4479166666666667
146889,0.0,114,0.44693877551020406
149889,0.0,116,0.4493333333333333
152889,0.0,119,0.4516339869281046
155889,0.0,119,0.45384615384615384
158889,0.0,119,0.4547169811320755
161889,0.0,119,0.454320987654321
164889,0.0,119,0.45454545454545453
167889,0.0,119,0.45476190476190476
170889,0.0,119,0.4567251461988304
173889,0.0,119,0.4574712643678161
176889,0.0,119,0.4559322033898305
179889,0.0,119,0.4572222222222222
182889,0.0,119,0.45737704918032784
185889,0.0,119,0.4586021505376344
188889,0.0,119,0.4603174603174603
191889,0.0,120,0.4630208333333333
194889,0.0,120,0.4646153846153846
