step,score,cells,select_leaf_ratio
3000,0.0,47,1.0
6000,0.0,55,0.6666666666666666
8970,0.0,60,0.6
11947,0.0,64,0.5416666666666666
14909,0.0,71,0.5466666666666666
17847,0.0,73,0.5444444444444444
20767,0.0,87,0.5142857142857142
23767,0.0,90,0.5208333333333334
26735,0.0,93,0.5296296296296297
29650,0.0,98,0.5366666666666666
32607,0.0,98,0.5181818181818182
35577,0.0,99,0.5
38418,0.0,99,0.49743589743589745
41344,0.0,100,0.5
44320,0.0,102,0.49777777777777776
47320,0.0,102,0.49375
50320,0.0,103,0.49019607843137253
53288,0.0,104,0.48703703703703705
56287,0.0,106,0.48596491228070177
59286,0.0,107,0.48833333333333334
62286,0.0,108,0.48253968253968255
65286,0.0,109,0.47424242424242424
68267,0.0,109,0.4652173913043478
71234,0.0,111,0.4652777777777778
74226,0.0,112,0.464
77194,0.0,113,0.4666666666666667
80163,0.0,113,0.4604938271604938
83154,0.0,113,0.4630952380952381
86145,0.0,114,0.4632183908045977
89127,0.0,114,0.46111111111111114
92081,0.0,114,0.45806451612903226
95059,0.0,114,0.45416666666666666
98040,0.0,114,0.45151515151515154
101038,0.0,115,0.45294117647058824
104017,0.0,116,0.4552380952380952
107017,0.0,116,0.46111111111111114
109978,0.0,116,0.4603603603603604
112978,0.0,117,0.45789473684210524
115954,0.0,117,0.46068376068376066
118944,0.0,117,0.46
121905,0.0,118,0.46747967479674796
124905,0.0,118,0.473015873015873
127860,0.0,118,0.48372093023255813
130857,100.0,124,0.48863636363636365
133838,100.0,151,0.4911111111111111
136396,100.0,176,0.4956521739130435
138990,100.0,182,0.49645390070921985
141601,400.0,193,0.49583333333333335
144012,400.0,200,0.49455782312925173
146623,400.0,210,0.494
148965,400.0,212,0.4934640522875817
151404,400.0,246,0.49551282051282053
153768,400.0,247,0.4962264150943396
156145,400.0,247,0.495679012345679
158712,400.0,249,0.49636363636363634
161465,400.0,251,0.4976190476190476
163889,400.0,252,0.49415204678362573
166312,400.0,273,0.49482758620689654
168947,400.0,304,0.4943502824858757
171488,400.0,316,0.49666666666666665
174211,400.0,333,0.49453551912568305
176948,400.0,351,0.4935483870967742
179457,400.0,382,0.4947089947089947
182267,400.0,425,0.4953125
184568,400.0,482,0.49333333333333335
187023,400.0,539,0.49343434343434345
189525,400.0,578,0.49203980099502487
191744,500.0,667,0.4887254901960784
194122,500.0,721,0.48840579710144927
196490,500.0,779,0.4866666666666667
198987,500.0,824,0.4849765258215962
201282,500.0,853,0.4828703703703704
203546,500.0,884,0.4817351598173516
205771,500.0,923,0.48333333333333334
207880,500.0,939,0.4831111111111111
210028,500.0,965,0.48026315789473684
212559,500.0,1024,0.47965367965367967
215024,500.0,1060,0.4782051282051282
217469,500.0,1090,0.47932489451476795
219793,500.0,1125,0.47708333333333336
222373,500.0,1182,0.47613168724279836
225021,500.0,1231,0.4764227642276423
227521,500.0,1275,0.4751004016064257
230365,500.0,1310,0.4742063492063492
233255,500.0,1356,0.47294117647058825
236102,500.0,1385,0.4724806201550388
238822,500.0,1411,0.4727969348659004
241527,500.0,1440,0.4727272727272727
244295,500.0,1472,0.4737827715355805
246939,500.0,1513,0.4748148148148148
249709,500.0,1527,0.47435897435897434
252500,500.0,1546,0.47355072463768116
255109,500.0,1591,0.47347670250896057
257874,500.0,1627,0.4734042553191489
260615,500.0,1641,0.47157894736842104
263214,500.0,1668,0.471875
265794,500.0,1692,0.47147766323024054
268504,500.0,1717,0.4717687074829932
271087,500.0,1734,0.4717171717171717
273775,500.0,1739,0.472
276712,500.0,1759,0.47128712871287126
279391,500.0,1787,0.469281045751634
282204,500.0,1802,0.46893203883495144
285044,500.0,1810,0.46955128205128205
287748,500.0,1825,0.4707936507936508
290480,500.0,1831,0.4716981132075472
293257,500.0,1843,0.47133956386292836
295464,500.0,1853,0.47160493827160493
297975,500.0,1858,0.47003058103975537
300893,500.0,1883,0.4703030303030303
303559,500.0,1894,0.4702702702702703
306168,500.0,1903,0.4699404761904762
308818,500.0,1918,0.4687315634218289
311500,500.0,1931,0.46842105263157896
314172,500.0,1944,0.46898550724637683
