step,score,cells,select_leaf_ratio
3000,0.0,45,1.0
6000,0.0,64,0.75
8936,0.0,68,0.6888888888888889
11923,0.0,77,0.5833333333333334
14825,0.0,81,0.5333333333333333
17825,0.0,83,0.5333333333333333
20760,0.0,84,0.5238095238095238
23644,0.0,87,0.5291666666666667
26644,0.0,87,0.5111111111111111
29644,0.0,88,0.51
32644,0.0,89,0.509090909090909
35644,0.0,89,0.49722222222222223
38629,0.0,89,0.48717948717948717
41629,0.0,90,0.48333333333333334
44629,0.0,91,0.4866666666666667
47629,0.0,91,0.48541666666666666
50629,0.0,92,0.47843137254901963
53621,0.0,92,0.47962962962962963
56575,0.0,93,0.4807017543859649
59555,0.0,93,0.4816666666666667
62555,0.0,94,0.4936507936507937
65555,0.0,94,0.49393939393939396
68533,0.0,94,0.49420289855072463
71533,0.0,94,0.49722222222222223
74533,0.0,94,0.5013333333333333
77533,0.0,94,0.5051282051282051
80533,0.0,94,0.5049382716049383
83533,0.0,95,0.5035714285714286
86533,0.0,95,0.49770114942528737
89533,0.0,96,0.4988888888888889
92523,0.0,96,0.4978494623655914
95523,0.0,100,0.49895833333333334
98523,0.0,101,0.49696969696969695
101523,0.0,103,0.4950980392156863
104523,0.0,104,0.4942857142857143
107523,0.0,105,0.4925925925925926
110523,0.0,105,0.4927927927927928
113500,0.0,106,0.49122807017543857
116500,0.0,106,0.4897435897435897
119500,0.0,106,0.4891666666666667
122500,0.0,106,0.48292682926829267
125500,0.0,107,0.48253968253968255
128489,0.0,108,0.4821705426356589
131489,0.0,108,0.4803030303030303
134477,0.0,108,0.48148148148148145
137477,0.0,109,0.48043478260869565
140477,0.0,109,0.4794326241134752
143477,0.0,110,0.47847222222222224
146477,0.0,110,0.4782312925170068
149477,0.0,110,0.478
152477,0.0,110,0.4764705882352941
155477,0.0,110,0.4794871794871795
158477,0.0,110,0.47547169811320755
161477,0.0,110,0.47469135802469137
164477,0.0,110,0.47454545454545455
167477,0.0,110,0.4744047619047619
170477,0.0,111,0.47485380116959064
173477,0.0,111,0.47586206896551725
