step,score,cells,select_leaf_ratio
3000,0.0,48,1.0
6000,0.0,62,0.7
9000,0.0,74,0.6222222222222222
12000,0.0,79,0.5333333333333333
14972,0.0,84,0.5133333333333333
17972,0.0,86,0.4888888888888889
20869,0.0,86,0.5
23869,0.0,88,0.49583333333333335
26869,0.0,88,0.4777777777777778
29869,0.0,90,0.49333333333333335
32869,0.0,92,0.49393939393939396
35869,0.0,93,0.49166666666666664
38869,0.0,94,0.47692307692307695
41869,0.0,94,0.46190476190476193
44869,0.0,94,0.4622222222222222
47869,0.0,94,0.46458333333333335
50869,0.0,94,0.4627450980392157
53869,0.0,95,0.4759259259259259
56869,0.0,95,0.4807017543859649
59869,0.0,96,0.48
62869,0.0,96,0.47619047619047616
65869,0.0,96,0.4727272727272727
68869,0.0,96,0.4681159420289855
71869,0.0,96,0.4722222222222222
74869,0.0,96,0.47733333333333333
77869,0.0,96,0.4756410256410256
80869,0.0,96,0.47901234567901235
83869,0.0,96,0.4797619047619048
86869,0.0,96,0.4839080459770115
89869,0.0,96,0.47888888888888886
92869,0.0,96,0.4860215053763441
95869,0.0,96,0.48541666666666666
98869,0.0,96,0.48383838383838385
101869,0.0,96,0.48333333333333334
104869,0.0,96,0.4828571428571429
107869,0.0,96,0.4842592592592593
110869,0.0,97,0.4828828828828829
113869,0.0,97,0.4824561403508772
116869,0.0,98,0.48034188034188036
119869,0.0,100,0.4825
122869,0.0,101,0.4845528455284553
125869,0.0,101,0.4888888888888889
128869,0.0,103,0.4883720930232558
131869,0.0,103,0.49242424242424243
134869,0.0,103,0.48962962962962964
137869,0.0,103,0.4905797101449275
140869,0.0,103,0.48936170212765956
143869,0.0,103,0.4875
146869,0.0,103,0.48775510204081635
149869,0.0,103,0.488
152869,0.0,103,0.48366013071895425
155869,0.0,103,0.4794871794871795
158869,0.0,103,0.4779874213836478
161869,0.0,103,0.47530864197530864
164869,0.0,103,0.47333333333333333
167869,0.0,103,0.4732142857142857
170869,0.0,103,0.46900584795321637
173869,0.0,103,0.46609195402298853
176869,0.0,103,0.4666666666666667
179869,0.0,103,0.4666666666666667
182869,0.0,103,0.46939890710382515
185869,0.0,103,0.4650537634408602
188869,0.0,103,0.4650793650793651
191869,0.0,103,0.46510416666666665
194869,0.0,103,0.4646153846153846
197869,0.0,103,0.4631313131313131
200869,0.0,103,0.46119402985074626
203869,0.0,103,0.46176470588235297
206869,0.0,103,0.45942028985507244
209869,0.0,103,0.45904761904761904
212869,0.0,103,0.4591549295774648
215869,0.0,103,0.4587962962962963
218869,0.0,103,0.4598173515981735
221869,0.0,103,0.45990990990990993
224869,0.0,104,0.45955555555555555
227869,0.0,104,0.4587719298245614
230869,0.0,104,0.45930735930735933
233869,0.0,104,0.4585470085470085
236869,0.0,104,0.45864978902953585
239869,0.0,104,0.45916666666666667
242869,0.0,105,0.457201646090535
245869,0.0,107,0.4585365853658537
248869,0.0,108,0.45863453815261046
251869,0.0,108,0.45595238095238094
254869,0.0,109,0.4568627450980392
257869,0.0,109,0.45852713178294574
260869,0.0,109,0.45977011494252873
263869,0.0,109,0.45984848484848484
266869,0.0,110,0.4591760299625468
269869,0.0,115,0.45814814814814814
272869,0.0,116,0.45897435897435895
275869,0.0,116,0.4597826086956522
278869,0.0,116,0.45878136200716846
281869,0.0,116,0.4599290780141844
284869,0.0,116,0.45859649122807017
287869,0.0,117,0.45868055555555554
290869,0.0,117,0.4608247422680412
293869,0.0,117,0.45918367346938777
296869,0.0,119,0.4585858585858586
299869,0.0,119,0.458
302869,0.0,120,0.45742574257425744
305869,0.0,120,0.4562091503267974
308869,0.0,121,0.45663430420711976
311869,0.0,121,0.4560897435897436
314869,0.0,121,0.4568253968253968
317869,0.0,121,0.4578616352201258
320869,0.0,121,0.46074766355140184
323869,0.0,121,0.4604938271604938
326869,0.0,121,0.4620795107033639
329869,0.0,121,0.4615151515151515
332869,0.0,121,0.46216216216216216
335869,0.0,121,0.46339285714285716
338869,0.0,121,0.4616519174041298
341869,0.0,121,0.46111111111111114
344869,0.0,122,0.4617391304347826
347869,0.0,122,0.46206896551724136
350869,0.0,122,0.46153846153846156
353869,0.0,122,0.4652542372881356
356869,0.0,122,0.4669467787114846
359869,0.0,122,0.46805555555555556
362869,0.0,123,0.46887052341597796
365869,100.0,129,0.4685792349726776
368869,100.0,138,0.46883468834688347
371865,100.0,145,0.46774193548387094
374865,100.0,145,0.46853333333333336
377865,400.0,168,0.4685185185185185
380865,400.0,216,0.4687664041994751
383790,400.0,254,0.46875
386500,400.0,308,0.47054263565891474
389373,400.0,349,0.46974358974358976
392280,400.0,393,0.46895674300254453
395206,400.0,477,0.4679292929292929
398062,400.0,531,0.4681704260651629
401052,400.0,622,0.4689054726368159
403961,400.0,672,0.46814814814814815
406858,400.0,736,0.4676470588235294
409767,400.0,769,0.4681265206812652
412640,400.0,825,0.4676328502415459
415556,400.0,876,0.46810551558753
418376,400.0,907,0.4685714285714286
