step,score,cells,select_leaf_ratio
3000,0.0,43,1.0
5995,0.0,62,0.7
8966,0.0,64,0.5888888888888889
11959,0.0,67,0.5166666666666667
14959,0.0,68,0.47333333333333333
17959,0.0,75,0.4444444444444444
20957,0.0,79,0.46190476190476193
23957,0.0,81,0.43333333333333335
26957,0.0,85,0.44074074074074077
29941,0.0,88,0.43333333333333335
32821,0.0,88,0.44242424242424244
35821,0.0,88,0.4361111111111111
38821,0.0,89,0.4256410256410256
41790,0.0,89,0.4166666666666667
44790,0.0,91,0.4088888888888889
47670,0.0,91,0.41041666666666665
50670,0.0,91,0.40980392156862744
53670,0.0,91,0.4111111111111111
56623,0.0,93,0.4087719298245614
59623,0.0,95,0.4066666666666667
62623,0.0,95,0.4111111111111111
65623,0.0,95,0.4121212121212121
68623,0.0,95,0.41594202898550725
71623,0.0,95,0.4125
74623,0.0,95,0.42
77623,0.0,95,0.4230769230769231
80623,0.0,97,0.42098765432098767
83623,0.0,97,0.41904761904761906
86623,0.0,97,0.41724137931034483
89623,0.0,101,0.4166666666666667
92623,0.0,101,0.4182795698924731
95623,0.0,104,0.4197916666666667
98623,0.0,105,0.41515151515151516
101623,0.0,105,0.4137254901960784
104623,0.0,108,0.41333333333333333
107623,0.0,108,0.41388888888888886
110623,0.0,108,0.4144144144144144
113623,0.0,109,0.4131578947368421
116623,0.0,109,0.42136752136752137
119623,0.0,109,0.42583333333333334
122623,0.0,109,0.4268292682926829
125623,0.0,110,0.42857142857142855
128623,0.0,111,0.4310077519379845
131623,0.0,111,0.4287878787878788
134623,0.0,111,0.4318518518518519
137623,0.0,111,0.4391304347826087
140623,0.0,111,0.44113475177304967
143623,0.0,111,0.44305555555555554
146623,0.0,111,0.44421768707482995
149623,0.0,111,0.444
152623,0.0,111,0.4437908496732026
155623,0.0,111,0.44487179487179485
158623,0.0,111,0.44654088050314467
161623,0.0,111,0.4444444444444444
164623,0.0,111,0.44727272727272727
167623,0.0,111,0.4446428571428571
170623,0.0,111,0.4450292397660819
173623,0.0,111,0.4436781609195402
176623,0.0,111,0.4440677966101695
179623,0.0,111,0.4438888888888889
182623,0.0,111,0.4420765027322404
185623,0.0,111,0.44408602150537635
