training_step, return
0,14.0
1,22.0
2,11.0
3,42.0
4,11.0
5,11.0
6,14.0
7,30.0
8,46.0
9,28.0
10,17.0
11,24.0
12,13.0
13,24.0
14,26.0
15,13.0
16,28.0
17,16.0
18,25.0
19,14.0
20,18.0
21,19.0
22,14.0
23,38.0
24,18.0
25,37.0
26,21.0
27,24.0
28,10.0
29,25.0
30,24.0
31,26.0
32,15.0
33,23.0
34,37.0
35,48.0
36,33.0
37,27.0
38,19.0
39,13.0
40,31.0
41,15.0
42,39.0
43,9.0
44,32.0
45,23.0
46,16.0
47,32.0
48,19.0
49,28.0
50,24.0
51,15.0
52,104.0
53,10.0
54,13.0
55,21.0
56,25.0
57,13.0
58,15.0
59,28.0
60,28.0
61,20.0
62,18.0
63,13.0
64,16.0
65,16.0
66,15.0
67,11.0
68,18.0
69,17.0
70,12.0
71,19.0
72,51.0
73,11.0
74,46.0
75,14.0
76,31.0
77,30.0
78,15.0
79,33.0
80,55.0
81,68.0
82,12.0
83,23.0
84,13.0
85,36.0
86,13.0
87,13.0
88,18.0
89,16.0
90,29.0
91,14.0
92,18.0
93,11.0
94,14.0
95,13.0
96,19.0
97,20.0
98,22.0
99,17.0
100,26.0
101,11.0
102,11.0
103,17.0
104,16.0
105,23.0
106,18.0
107,13.0
108,13.0
109,10.0
110,15.0
111,34.0
112,16.0
113,15.0
114,26.0
115,15.0
116,15.0
117,12.0
118,13.0
119,13.0
120,15.0
121,22.0
122,16.0
123,11.0
124,13.0
125,13.0
126,18.0
127,22.0
128,15.0
129,11.0
130,21.0
131,22.0
132,19.0
133,13.0
134,18.0
135,10.0
136,11.0
137,34.0
138,14.0
139,29.0
140,21.0
141,75.0
142,21.0
143,16.0
144,18.0
145,15.0
146,16.0
147,20.0
148,20.0
149,11.0
150,17.0
151,14.0
152,11.0
153,19.0
154,20.0
155,31.0
156,15.0
157,38.0
158,36.0
159,17.0
160,16.0
161,14.0
162,23.0
163,18.0
164,12.0
165,18.0
166,17.0
167,12.0
168,11.0
169,21.0
170,11.0
171,12.0
172,24.0
173,25.0
174,36.0
175,13.0
176,10.0
177,15.0
178,15.0
179,15.0
180,12.0
181,13.0
182,13.0
183,22.0
184,25.0
185,9.0
186,29.0
187,42.0
188,26.0
189,26.0
190,18.0
191,16.0
192,11.0
193,24.0
194,21.0
195,18.0
196,23.0
197,15.0
198,22.0
199,9.0
200,18.0
201,26.0
202,11.0
203,12.0
204,9.0
205,28.0
206,11.0
207,21.0
208,17.0
209,11.0
210,19.0
211,27.0
212,17.0
213,16.0
214,10.0
215,10.0
216,13.0
217,9.0
218,13.0
219,14.0
220,18.0
221,14.0
222,12.0
223,14.0
224,10.0
225,11.0
226,10.0
227,9.0
228,17.0
229,12.0
230,14.0
231,8.0
232,9.0
233,22.0
234,14.0
235,13.0
236,33.0
237,22.0
238,17.0
239,38.0
240,27.0
241,15.0
242,11.0
243,14.0
244,14.0
245,40.0
246,12.0
247,11.0
248,10.0
249,18.0
250,16.0
251,22.0
252,16.0
253,25.0
254,14.0
255,18.0
256,12.0
257,9.0
258,14.0
259,12.0
260,15.0
261,15.0
262,14.0
263,38.0
264,18.0
265,37.0
266,19.0
267,25.0
268,62.0
269,25.0
270,18.0
271,20.0
272,27.0
273,16.0
274,15.0
275,15.0
276,15.0
277,61.0
278,111.0
279,20.0
280,15.0
281,25.0
282,93.0
283,28.0
284,16.0
285,34.0
286,61.0
287,58.0
288,91.0
289,30.0
290,47.0
291,67.0
292,50.0
293,32.0
294,70.0
295,21.0
296,33.0
297,18.0
298,28.0
299,62.0
300,54.0
301,22.0
302,50.0
303,68.0
304,109.0
305,18.0
306,15.0
307,68.0
308,89.0
309,52.0
310,74.0
311,73.0
312,33.0
313,93.0
314,31.0
315,36.0
316,46.0
317,27.0
318,38.0
319,15.0
320,43.0
321,114.0
322,65.0
323,48.0
324,159.0
325,20.0
326,72.0
327,81.0
328,75.0
329,56.0
330,41.0
331,26.0
332,22.0
333,158.0
334,81.0
335,75.0
336,149.0
337,200.0
338,19.0
339,45.0
340,78.0
341,200.0
342,23.0
343,87.0
344,165.0
345,65.0
346,126.0
347,26.0
348,200.0
349,44.0
350,87.0
351,28.0
352,125.0
353,14.0
354,200.0
355,107.0
356,26.0
357,113.0
358,90.0
359,65.0
360,200.0
361,23.0
362,158.0
363,74.0
364,200.0
365,22.0
366,80.0
367,92.0
368,148.0
369,128.0
370,15.0
371,200.0
372,118.0
373,173.0
374,58.0
375,150.0
376,70.0
377,200.0
378,81.0
379,73.0
380,180.0
381,81.0
382,200.0
383,100.0
384,53.0
385,116.0
386,106.0
387,200.0
388,78.0
389,27.0
390,170.0
391,154.0
392,76.0
393,111.0
394,71.0
395,85.0
396,107.0
397,17.0
398,200.0
399,146.0
400,104.0
401,10.0
402,71.0
403,172.0
404,32.0
405,125.0
406,152.0
407,139.0
408,47.0
409,47.0
410,200.0
411,132.0
412,200.0
413,200.0
414,136.0
415,16.0
416,100.0
417,141.0
418,126.0
419,45.0
420,136.0
421,89.0
422,123.0
423,200.0
424,122.0
425,51.0
426,65.0
427,79.0
428,72.0
429,23.0
430,28.0
431,144.0
432,90.0
433,128.0
434,16.0
435,129.0
436,104.0
437,100.0
438,110.0
439,138.0
440,200.0
441,200.0
442,52.0
443,200.0
444,99.0
445,185.0
446,173.0
447,191.0
448,97.0
449,200.0
450,199.0
451,193.0
452,197.0
453,146.0
454,142.0
455,65.0
456,154.0
457,200.0
458,49.0
459,200.0
460,200.0
461,134.0
462,39.0
463,124.0
464,178.0
465,77.0
466,200.0
467,110.0
468,38.0
469,120.0
470,142.0
471,89.0
472,173.0
473,200.0
474,59.0
475,157.0
476,167.0
477,98.0
478,84.0
479,45.0
480,33.0
481,54.0
482,80.0
483,141.0
484,25.0
485,144.0
486,110.0
487,51.0
488,122.0
489,87.0
490,84.0
491,138.0
492,144.0
493,200.0
494,185.0
495,200.0
496,43.0
497,127.0
498,200.0
499,173.0
500,200.0
501,27.0
502,21.0
503,92.0
504,115.0
505,113.0
506,133.0
507,30.0
508,101.0
509,108.0
510,97.0
511,144.0
512,31.0
513,93.0
514,56.0
515,121.0
516,69.0
517,99.0
518,28.0
519,124.0
520,119.0
521,138.0
522,98.0
523,72.0
524,164.0
525,149.0
526,133.0
527,167.0
528,120.0
529,173.0
530,200.0
531,53.0
532,115.0
533,65.0
534,139.0
535,152.0
536,138.0
537,132.0
538,66.0
539,101.0
540,112.0
541,87.0
542,122.0
543,126.0
544,130.0
545,117.0
546,68.0
547,65.0
548,138.0
549,148.0
550,96.0
551,78.0
552,173.0
553,148.0
554,137.0
555,63.0
556,127.0
557,130.0
558,200.0
559,134.0
560,120.0
561,60.0
562,200.0
563,132.0
564,125.0
565,172.0
566,200.0
567,141.0
568,139.0
569,125.0
570,200.0
571,127.0
572,135.0
573,105.0
574,114.0
575,116.0
576,174.0
577,60.0
578,177.0
579,150.0
580,180.0
581,137.0
582,200.0
583,200.0
584,87.0
585,118.0
586,149.0
587,200.0
588,111.0
589,163.0
590,58.0
591,126.0
592,108.0
593,196.0
594,200.0
595,177.0
596,187.0
597,141.0
598,200.0
599,149.0
600,158.0
601,127.0
602,168.0
603,200.0
604,197.0
605,200.0
606,200.0
607,200.0
608,200.0
609,200.0
610,200.0
611,200.0
612,200.0
613,200.0
614,168.0
615,189.0
616,200.0
617,200.0
618,173.0
619,71.0
620,176.0
621,157.0
622,130.0
623,132.0
624,131.0
625,124.0
626,146.0
627,200.0
628,132.0
629,130.0
630,146.0
631,117.0
632,139.0
633,104.0
634,109.0
635,110.0
636,30.0
637,104.0
638,103.0
639,101.0
640,113.0
641,200.0
642,37.0
643,133.0
644,200.0
645,200.0
646,48.0
647,135.0
648,109.0
649,106.0
650,200.0
651,105.0
652,114.0
653,120.0
654,200.0
655,200.0
656,200.0
657,127.0
658,109.0
659,101.0
660,117.0
661,200.0
662,200.0
663,127.0
664,145.0
665,200.0
666,164.0
667,200.0
668,143.0
669,200.0
670,200.0
671,200.0
672,109.0
673,185.0
674,200.0
675,186.0
676,200.0
677,108.0
678,123.0
679,110.0
