training_step, return
2162,11.0
2243,4.0
2324,4.0
2833,11.0
2866,7.0
3633,8.0
3999,8.0
4570,11.0
5334,9.0
5444,11.0
5909,11.0
5946,11.0
6170,11.0
6198,11.0
6759,3.0
7667,8.0
8089,5.0
8446,8.0
8547,7.0
9249,11.0
9915,12.0
10354,11.0
10827,6.0
10970,8.0
11097,7.0
11531,11.0
11613,4.0
12302,8.0
12465,7.0
12891,4.0
12927,8.0
13103,8.0
13236,8.0
13593,3.0
13716,11.0
14391,7.0
14554,4.0
14989,3.0
15736,8.0
15787,7.0
15874,7.0
16126,11.0
16491,11.0
17106,11.0
17325,8.0
17664,8.0
17885,4.0
17947,7.0
18253,8.0
18793,7.0
19206,7.0
19422,11.0
19539,8.0
19990,11.0
20024,7.0
20687,11.0
21365,9.0
21534,7.0
21843,8.0
22127,7.0
22670,11.0
22784,7.0
23044,11.0
23244,9.0
23445,3.0
23874,3.0
24238,11.0
24530,11.0
24868,7.0
25136,7.0
25401,9.0
25684,8.0
26009,11.0
26451,11.0
26604,7.0
27273,11.0
27808,11.0
27881,11.0
28225,9.0
28503,9.0
28592,9.0
28654,3.0
29058,9.0
29339,4.0
29940,3.0
30311,11.0
30680,11.0
30783,11.0
30888,9.0
31173,5.0
31408,7.0
31498,11.0
32053,11.0
32748,7.0
32848,4.0
32981,11.0
33269,11.0
33302,11.0
33516,11.0
33624,5.0
34147,11.0
34910,7.0
35072,11.0
35363,7.0
35723,11.0
35747,7.0
36241,11.0
36264,11.0
36525,5.0
36962,7.0
37104,3.0
37390,3.0
37808,4.0
38466,7.0
38620,11.0
38701,7.0
39062,11.0
39218,7.0
39445,4.0
39851,7.0
39947,5.0
40153,9.0
40523,7.0
40644,3.0
41335,5.0
41472,3.0
42008,7.0
42055,7.0
42183,3.0
42624,11.0
42745,11.0
42849,11.0
43362,3.0
43497,3.0
44170,8.0
44289,11.0
44701,7.0
44911,7.0
45067,9.0
45447,4.0
45597,8.0
45880,11.0
46197,3.0
46377,11.0
46779,7.0
46993,7.0
47088,3.0
47561,8.0
47956,7.0
48261,4.0
48460,7.0
48646,9.0
48850,7.0
49062,7.0
49174,7.0
49588,3.0
50416,6.0
50499,3.0
50717,7.0
50944,11.0
51020,9.0
51131,7.0
51251,7.0
51699,11.0
52501,4.0
52604,11.0
52855,8.0
52994,3.0
53194,7.0
53353,11.0
53775,4.0
54078,9.0
54692,7.0
55057,4.0
55260,7.0
55462,11.0
55477,7.0
55805,3.0
55895,11.0
56172,11.0
57317,7.0
57539,7.0
57878,7.0
57965,4.0
58073,5.0
58261,7.0
58473,11.0
58698,10.0
59416,11.0
59644,5.0
59945,4.0
60085,11.0
60131,7.0
60351,11.0
60765,7.0
61480,7.0
61644,8.0
61685,3.0
62014,7.0
62269,9.0
62411,4.0
62835,7.0
63135,9.0
63519,3.0
63718,7.0
63772,11.0
64342,7.0
64938,8.0
65037,5.0
65268,9.0
65462,9.0
65617,11.0
65869,8.0
66705,11.0
67039,5.0
67329,7.0
67338,11.0
67547,11.0
67830,3.0
67861,2.0
68128,7.0
68474,3.0
68667,6.0
69056,3.0
69242,3.0
69355,3.0
69590,3.0
69785,3.0
69888,7.0
70008,12.0
70515,3.0
71109,4.0
71336,11.0
71421,7.0
71841,7.0
71979,11.0
72108,5.0
72544,3.0
72660,6.0
73201,4.0
73509,8.0
73603,1.0
74038,7.0
74167,7.0
74323,11.0
74718,7.0
74911,6.0
75278,11.0
75580,7.0
75682,11.0
76189,3.0
76384,4.0
76832,5.0
77024,11.0
77296,3.0
77734,7.0
78443,7.0
78586,8.0
78915,11.0
79036,9.0
79088,7.0
79217,5.0
79357,7.0
79642,1.0
79838,8.0
80336,3.0
80499,4.0
80979,7.0
81223,9.0
81457,8.0
81900,4.0
82054,8.0
82365,3.0
82595,11.0
82736,7.0
83537,11.0
83683,2.0
83963,7.0
84028,12.0
84171,5.0
84320,6.0
84817,11.0
85457,7.0
85983,3.0
86080,4.0
86282,5.0
86404,7.0
86608,6.0
86693,5.0
86926,8.0
87530,7.0
88051,4.0
88202,8.0
88313,3.0
88786,8.0
88950,3.0
89488,6.0
89677,6.0
89907,3.0
90088,3.0
90294,11.0
90374,7.0
90641,10.0
90791,3.0
91000,4.0
91189,2.0
91547,7.0
91966,7.0
92094,2.0
92293,2.0
92431,7.0
92812,3.0
93567,3.0
93686,9.0
94178,4.0
94495,7.0
94896,11.0
94945,4.0
95145,9.0
95425,11.0
95630,7.0
95751,7.0
96098,4.0
96244,7.0
96546,4.0
96853,2.0
96886,2.0
97229,11.0
97493,4.0
97700,4.0
98163,7.0
98578,3.0
98915,4.0
99275,3.0
99380,11.0
99496,2.0
99784,7.0
99992,7.0
100204,3.0
100680,4.0
100913,2.0
101344,4.0
101401,3.0
101553,7.0
101805,3.0
102064,4.0
102243,3.0
102707,3.0
102971,4.0
103462,4.0
103622,7.0
103834,3.0
103895,4.0
104116,4.0
104466,8.0
104744,3.0
105063,8.0
105331,7.0
105539,11.0
105888,7.0
105923,3.0
106177,7.0
106496,3.0
107084,3.0
107386,4.0
107599,7.0
107747,11.0
107986,7.0
108265,4.0
108576,11.0
108876,11.0
109149,7.0
109453,7.0
109692,11.0
110028,7.0
110096,8.0
110321,4.0
110641,7.0
110823,6.0
111215,7.0
111517,7.0
111771,4.0
112046,3.0
112152,7.0
112400,11.0
112675,3.0
112885,7.0
113314,11.0
113602,11.0
113826,7.0
114105,7.0
114219,7.0
114436,3.0
114808,9.0
114942,7.0
115422,5.0
115582,4.0
115626,3.0
115895,7.0
116213,5.0
116260,3.0
117029,11.0
117376,3.0
117639,7.0
117687,7.0
117878,6.0
117951,7.0
118271,4.0
118536,10.0
119095,7.0
119765,11.0
119938,7.0
120046,11.0
120327,7.0
120373,8.0
120601,4.0
120621,4.0
121206,5.0
121824,7.0
122131,11.0
122542,6.0
122726,5.0
123063,11.0
123272,4.0
123324,8.0
123590,11.0
123850,3.0
124749,3.0
125087,3.0
125136,5.0
125317,3.0
125391,7.0
125555,5.0
125650,7.0
125991,12.0
126270,3.0
126767,3.0
126904,9.0
127151,7.0
127389,7.0
127548,9.0
128301,3.0
128657,7.0
128824,7.0
128931,3.0
129068,6.0
129493,5.0
129606,4.0
130228,6.0
130686,3.0
130854,3.0
131003,4.0
131067,2.0
131319,2.0
131427,7.0
131569,4.0
132094,2.0
132619,5.0
132790,5.0
132931,4.0
133132,4.0
133715,2.0
134274,3.0
134290,7.0
134433,8.0
134650,6.0
135421,3.0
136077,11.0
136127,7.0
136538,5.0
136795,6.0
136913,8.0
137288,8.0
137689,9.0
138132,7.0
138279,5.0
138476,6.0
138596,7.0
138819,3.0
138971,7.0
139361,4.0
140155,3.0
140587,5.0
140623,3.0
140831,11.0
140875,4.0
141281,5.0
141504,9.0
142049,6.0
142215,4.0
142662,4.0
142741,8.0
142938,7.0
143336,7.0
143843,5.0
144072,3.0
144299,11.0
144567,6.0
144829,11.0
145139,7.0
145429,11.0
145647,11.0
145962,8.0
146394,11.0
146597,3.0
147118,9.0
147237,11.0
147784,9.0
147835,8.0
148086,8.0
148520,7.0
148656,7.0
149184,7.0
149504,7.0
149935,11.0
150127,3.0
150288,6.0
150731,7.0
150801,5.0
151443,7.0
151611,12.0
152304,11.0
152553,9.0
152832,11.0
152944,12.0
153118,8.0
153146,8.0
153699,8.0
154330,3.0
154505,6.0
154658,4.0
155160,3.0
155232,11.0
155802,11.0
156322,2.0
156353,3.0
156567,7.0
156930,8.0
156993,8.0
157718,5.0
157842,3.0
158170,5.0
158322,2.0
159062,4.0
159481,10.0
159912,7.0
160043,7.0
160237,3.0
160421,5.0
160589,2.0
160626,8.0
160806,6.0
161204,5.0
162102,7.0
162864,4.0
163338,7.0
163488,6.0
163655,9.0
163745,7.0
164200,4.0
164267,6.0
165053,11.0
165447,4.0
165560,4.0
165693,3.0
165878,9.0
166381,4.0
166954,11.0
167181,8.0
168278,11.0
168486,5.0
168828,10.0
169725,13.0
169938,8.0
170121,8.0
170427,7.0
170555,4.0
171049,2.0
171214,10.0
171892,5.0
172370,8.0
173060,2.0
173580,11.0
173774,8.0
174005,5.0
174199,8.0
174318,7.0
174685,12.0
175462,7.0
175642,7.0
175818,3.0
177010,5.0
177128,10.0
177253,9.0
177418,7.0
177753,8.0
178377,3.0
178619,8.0
178939,14.0
179092,4.0
179206,4.0
179555,9.0
179856,7.0
180439,7.0
180728,5.0
180736,4.0
181056,5.0
181282,7.0
181621,7.0
181956,8.0
182521,4.0
182833,5.0
183191,9.0
183387,5.0
183683,7.0
183700,4.0
184027,4.0
184189,7.0
184853,3.0
184974,9.0
185350,6.0
185400,2.0
186615,8.0
186690,11.0
187123,7.0
187241,6.0
187377,3.0
187807,3.0
187970,4.0
188488,7.0
189208,4.0
189636,8.0
189915,13.0
190024,4.0
190299,9.0
190411,9.0
190590,5.0
190796,8.0
191271,7.0
191564,4.0
191717,4.0
191968,7.0
192403,5.0
192696,5.0
192871,11.0
193167,8.0
194050,4.0
194280,4.0
194469,7.0
194562,4.0
194749,4.0
194876,9.0
195029,6.0
195172,3.0
196302,8.0
196520,3.0
196709,6.0
197106,4.0
197488,14.0
197807,6.0
197939,6.0
198182,5.0
198609,4.0
198772,7.0
199027,2.0
199163,7.0
200353,8.0
200847,4.0
201088,7.0
201585,15.0
201650,5.0
202011,13.0
202166,5.0
202287,9.0
202449,5.0
202909,7.0
203160,4.0
203799,8.0
204040,3.0
204454,9.0
204691,7.0
204938,3.0
205502,6.0
206226,6.0
206368,11.0
206791,8.0
207764,6.0
207905,2.0
208120,11.0
208614,7.0
209050,11.0
209309,6.0
209459,7.0
209500,10.0
210674,7.0
210839,6.0
210965,9.0
211384,4.0
211635,5.0
212122,6.0
212238,12.0
213901,9.0
214052,6.0
214425,5.0
214583,14.0
214800,9.0
215233,7.0
215390,11.0
215758,12.0
217169,7.0
217306,4.0
217489,4.0
217531,7.0
217724,7.0
217837,4.0
218127,14.0
218929,15.0
219857,3.0
220567,6.0
220677,11.0
221462,10.0
221804,9.0
221942,4.0
222131,9.0
222198,8.0
222346,14.0
224562,7.0
224649,8.0
224783,12.0
224931,7.0
225084,7.0
226217,12.0
226369,16.0
226514,12.0
226605,3.0
227870,9.0
228807,10.0
229054,12.0
229104,7.0
230384,17.0
230434,10.0
230579,11.0
230671,8.0
230953,9.0
232137,6.0
232502,4.0
232898,9.0
233335,21.0
233442,6.0
234093,8.0
234732,13.0
234857,23.0
235226,6.0
235472,3.0
235664,11.0
236118,3.0
236414,6.0
237061,12.0
237953,6.0
238315,7.0
239837,20.0
240285,10.0
240516,13.0
240605,21.0
240758,16.0
241082,7.0
242156,17.0
242459,9.0
243368,6.0
243585,6.0
243807,11.0
243887,7.0
243952,16.0
244309,6.0
244941,1.0
245171,9.0
246380,4.0
246585,9.0
246744,8.0
247100,8.0
247462,11.0
247932,15.0
248651,4.0
249068,16.0
249860,7.0
250294,20.0
251031,9.0
251226,15.0
251451,16.0
251622,16.0
251725,6.0
253207,12.0
253465,10.0
253869,8.0
253899,10.0
254298,6.0
255062,7.0
255675,17.0
255776,16.0
256570,6.0
257129,4.0
257940,8.0
258085,16.0
258488,17.0
259297,18.0
259811,7.0
260679,15.0
260787,17.0
261248,12.0
261450,6.0
262072,12.0
262148,7.0
262631,14.0
263018,21.0
263770,6.0
264425,11.0
264869,10.0
266072,6.0
266220,15.0
266311,16.0
266543,17.0
267755,20.0
267852,11.0
268026,7.0
270147,11.0
270291,9.0
270417,11.0
270545,19.0
271690,17.0
271925,12.0
271969,8.0
272138,9.0
273311,11.0
273591,11.0
273668,10.0
274395,11.0
275913,17.0
275998,11.0
276100,11.0
276280,13.0
277407,11.0
277586,10.0
277739,14.0
278647,12.0
279023,6.0
279804,3.0
280150,12.0
280245,12.0
281413,17.0
281582,12.0
281725,12.0
282851,20.0
282976,14.0
284094,12.0
284377,12.0
285245,16.0
285557,15.0
285661,14.0
285845,15.0
285940,9.0
287140,15.0
288208,12.0
288538,19.0
289842,16.0
290402,17.0
290677,14.0
290902,16.0
291102,18.0
292290,21.0
292408,16.0
293582,11.0
293666,17.0
293946,8.0
295096,16.0
295205,11.0
295385,6.0
295808,19.0
296492,11.0
297705,14.0
297791,12.0
299135,18.0
299232,15.0
299348,18.0
300042,18.0
300550,18.0
301643,18.0
301921,10.0
302078,3.0
302246,7.0
302830,17.0
303318,8.0
303472,14.0
304664,15.0
305834,20.0
306070,15.0
306181,9.0
306367,12.0
306512,5.0
307470,13.0
307956,17.0
308809,18.0
310181,12.0
310354,13.0
310912,11.0
311498,17.0
311631,16.0
311692,18.0
312072,12.0
312939,15.0
314089,11.0
314344,15.0
314830,10.0
315500,21.0
315623,11.0
315726,11.0
316264,17.0
317080,18.0
318437,11.0
318957,16.0
319161,12.0
319643,18.0
319773,12.0
320127,8.0
320920,19.0
321425,21.0
322158,2.0
322299,10.0
323605,17.0
323872,8.0
324062,17.0
324717,13.0
325026,12.0
325587,13.0
326334,17.0
326441,15.0
327966,11.0
328266,11.0
328722,17.0
328853,13.0
329527,7.0
330185,23.0
330653,16.0
331497,15.0
332137,13.0
332348,11.0
333891,21.0
334018,21.0
334270,11.0
334712,21.0
335583,11.0
335789,23.0
336220,11.0
336537,16.0
337180,8.0
338074,17.0
338420,14.0
339819,20.0
340023,19.0
340388,13.0
340740,21.0
341604,22.0
342250,19.0
342601,13.0
343211,17.0
344964,20.0
345153,21.0
345582,26.0
345761,16.0
345871,20.0
346421,13.0
347696,13.0
348300,13.0
349139,20.0
349926,16.0
350092,19.0
350253,20.0
350660,12.0
351560,14.0
351869,16.0
352441,15.0
354163,10.0
354301,27.0
354440,17.0
354796,12.0
355113,23.0
355713,12.0
355970,8.0
356587,18.0
357950,10.0
358472,16.0
358575,12.0
359106,7.0
359298,17.0
359733,10.0
359904,14.0
360208,13.0
362594,12.0
363006,10.0
363439,12.0
363697,24.0
363901,16.0
364190,17.0
364320,14.0
365061,28.0
366199,15.0
366713,15.0
367355,10.0
367446,7.0
367548,15.0
367852,10.0
368996,20.0
370121,16.0
370844,16.0
371307,14.0
371610,13.0
371687,12.0
372440,16.0
372942,13.0
374124,16.0
374307,11.0
374427,7.0
374638,5.0
376025,19.0
376559,12.0
376863,18.0
377103,16.0
378313,17.0
378382,11.0
378791,13.0
379537,20.0
380126,12.0
380737,19.0
380900,4.0
382002,18.0
382341,27.0
382554,16.0
384448,20.0
384726,22.0
384828,14.0
385030,15.0
385252,17.0
386187,22.0
386710,13.0
387432,20.0
389009,11.0
389157,15.0
389415,22.0
389610,21.0
389839,23.0
391260,19.0
391590,16.0
391797,19.0
393156,18.0
393785,19.0
394074,17.0
394279,21.0
394542,15.0
395999,14.0
396260,6.0
396420,18.0
396677,20.0
398677,15.0
398884,19.0
399218,21.0
399435,22.0
400155,16.0
400917,17.0
401325,16.0
401583,21.0
402830,13.0
403575,16.0
403958,5.0
404361,21.0
405090,25.0
405489,16.0
406254,19.0
406821,20.0
407922,16.0
408534,19.0
408687,17.0
409072,21.0
410266,22.0
410672,18.0
410977,13.0
411426,19.0
412621,11.0
412874,17.0
413091,21.0
414222,20.0
414357,11.0
414821,16.0
415559,12.0
416110,27.0
416260,11.0
417788,21.0
417960,20.0
418419,26.0
419533,24.0
420260,9.0
420687,27.0
421008,23.0
421355,20.0
421926,12.0
422505,11.0
423140,18.0
424525,11.0
424795,23.0
424850,19.0
425160,19.0
426068,19.0
426406,23.0
427681,22.0
428291,22.0
429006,20.0
429694,28.0
429935,21.0
430583,19.0
431264,28.0
431849,13.0
432165,29.0
432466,16.0
433131,12.0
434084,15.0
435466,20.0
435698,23.0
435811,17.0
436368,20.0
436973,21.0
438300,19.0
438661,28.0
439194,20.0
440048,6.0
440561,20.0
440864,22.0
440999,19.0
441482,20.0
443456,21.0
443730,11.0
443819,25.0
444377,26.0
444975,12.0
445112,12.0
445186,21.0
445675,20.0
448641,18.0
448818,19.0
448983,18.0
449219,15.0
449423,21.0
