training_step, return
1155,3.0
1230,2.0
1370,2.0
1492,2.0
1621,2.0
1755,2.0
1877,2.0
2029,2.0
3210,3.0
3237,2.0
3424,3.0
3498,2.0
3708,3.0
3767,2.0
3883,2.0
4083,3.0
4344,2.0
4602,2.0
4803,0.0
4916,0.0
5156,1.0
5221,2.0
5379,0.0
5439,2.0
5716,2.0
5990,1.0
6275,1.0
6524,1.0
6623,2.0
6795,1.0
6859,3.0
7161,2.0
7313,0.0
7602,1.0
7709,1.0
7948,1.0
7998,2.0
8186,0.0
8346,0.0
8394,5.0
8799,2.0
8981,0.0
9078,1.0
9222,0.0
9376,0.0
9498,2.0
9571,1.0
9770,3.0
9863,1.0
10039,1.0
10112,0.0
10300,1.0
10529,0.0
10654,2.0
11142,0.0
11371,2.0
11605,1.0
11830,3.0
11868,2.0
12020,1.0
12308,2.0
12410,0.0
12672,2.0
12975,2.0
13151,3.0
13166,3.0
13387,1.0
13485,1.0
13564,1.0
13882,3.0
14294,3.0
14566,1.0
14717,3.0
14945,1.0
15055,4.0
15366,1.0
15748,0.0
16171,5.0
16533,1.0
16685,7.0
16976,3.0
17046,2.0
17294,5.0
17518,5.0
17638,2.0
17774,2.0
17805,3.0
18077,0.0
18212,3.0
18419,3.0
18574,1.0
19064,4.0
19697,7.0
19929,5.0
20148,7.0
20416,2.0
20602,3.0
20842,6.0
21298,6.0
21522,2.0
21727,2.0
21957,3.0
22062,8.0
22209,4.0
22405,2.0
22634,3.0
23016,1.0
23591,4.0
23682,0.0
23802,7.0
23923,6.0
24139,4.0
24369,9.0
24435,3.0
25123,5.0
25249,2.0
25530,2.0
25942,2.0
26411,3.0
26621,5.0
26722,5.0
26902,6.0
27081,3.0
27148,3.0
27244,2.0
27519,2.0
27820,2.0
28350,2.0
28474,7.0
28673,3.0
29003,5.0
29580,4.0
29866,3.0
30062,4.0
30216,6.0
30713,3.0
30957,2.0
31065,7.0
31217,4.0
31407,6.0
31663,11.0
31846,3.0
32295,4.0
32469,1.0
32509,8.0
32756,2.0
33018,4.0
33148,11.0
33236,3.0
33634,3.0
33838,2.0
34508,3.0
34928,2.0
35331,5.0
35385,7.0
35674,3.0
35798,9.0
36058,9.0
36122,4.0
36579,7.0
36992,7.0
37408,3.0
37439,4.0
37668,2.0
37793,0.0
37903,5.0
38113,4.0
38233,5.0
38637,7.0
39471,7.0
39510,4.0
39821,3.0
39970,7.0
40011,8.0
40261,3.0
40704,7.0
41202,10.0
41502,3.0
41614,5.0
41843,3.0
42020,4.0
42094,11.0
42389,6.0
42725,3.0
43212,3.0
43255,4.0
43559,4.0
43636,3.0
44079,7.0
44453,7.0
44755,3.0
44936,10.0
45288,3.0
45589,3.0
45811,7.0
46213,8.0
46757,2.0
46997,4.0
47114,9.0
47348,7.0
47527,6.0
47694,5.0
47938,5.0
48086,2.0
48616,2.0
48883,5.0
49167,4.0
49282,6.0
49413,7.0
49751,7.0
50009,4.0
50403,3.0
50612,2.0
50903,3.0
51099,8.0
51268,4.0
51490,4.0
51807,7.0
52038,3.0
52426,3.0
52683,4.0
52945,3.0
53230,6.0
53295,3.0
53561,4.0
53836,3.0
54100,7.0
54387,2.0
54761,4.0
55053,5.0
55203,2.0
55333,5.0
55484,6.0
55634,4.0
55894,7.0
56411,3.0
57360,3.0
57543,7.0
57697,4.0
57803,6.0
57993,5.0
58060,5.0
58189,5.0
58443,3.0
58815,3.0
59187,3.0
59380,3.0
59601,7.0
59879,4.0
60027,3.0
60248,7.0
60554,5.0
60753,7.0
60883,4.0
61403,7.0
61486,8.0
61946,7.0
62118,8.0
62222,16.0
62627,4.0
62776,3.0
63427,3.0
63880,5.0
63985,3.0
64136,3.0
64340,8.0
64579,14.0
64649,3.0
64830,3.0
65007,3.0
65136,7.0
65450,3.0
66221,8.0
66602,3.0
66723,7.0
66903,4.0
67041,3.0
67346,8.0
67509,4.0
68184,6.0
68301,7.0
68436,2.0
68742,5.0
68825,5.0
68966,4.0
69094,7.0
69615,5.0
70208,3.0
70885,7.0
71026,7.0
71171,11.0
71370,10.0
71487,5.0
71676,7.0
71748,5.0
72269,4.0
72487,3.0
72919,3.0
73097,7.0
73254,5.0
73393,3.0
73569,4.0
73742,4.0
73850,4.0
74036,3.0
75170,4.0
75447,7.0
75584,7.0
75629,7.0
75829,4.0
75955,4.0
76100,4.0
76314,13.0
76754,3.0
77198,3.0
78023,7.0
78150,4.0
78389,7.0
78480,9.0
78590,5.0
78823,8.0
79746,8.0
80218,7.0
80245,9.0
80490,5.0
80538,4.0
80647,7.0
80922,5.0
81110,7.0
81887,9.0
82009,2.0
82247,3.0
82310,4.0
82762,8.0
83675,8.0
83928,3.0
84132,5.0
84320,4.0
84519,12.0
85090,13.0
85404,6.0
85776,5.0
85816,5.0
85952,3.0
86184,4.0
86350,3.0
86496,2.0
86633,5.0
87150,4.0
87814,3.0
87950,6.0
88002,4.0
88240,4.0
88553,7.0
88689,4.0
89178,3.0
89374,3.0
89409,6.0
90026,4.0
90070,4.0
90721,3.0
90912,7.0
91201,3.0
91246,7.0
91476,4.0
91639,10.0
92451,7.0
92777,7.0
93010,5.0
93241,3.0
93299,4.0
93674,3.0
94532,4.0
94572,10.0
94833,4.0
94964,8.0
95116,5.0
95411,8.0
95689,3.0
95829,6.0
96271,5.0
96899,7.0
97130,6.0
97186,4.0
97538,5.0
97987,2.0
98371,5.0
98446,5.0
98658,3.0
98907,10.0
99282,4.0
99748,8.0
100057,4.0
100155,9.0
100439,4.0
101593,9.0
101674,6.0
101881,12.0
101940,6.0
102166,6.0
102211,7.0
102364,7.0
102491,7.0
103652,7.0
103739,7.0
104098,9.0
104322,8.0
104576,4.0
104899,9.0
105466,11.0
105761,8.0
105879,9.0
106633,7.0
107164,9.0
107205,11.0
107579,8.0
107814,4.0
107995,7.0
108460,13.0
108745,5.0
108935,6.0
109262,5.0
109361,6.0
110095,5.0
110880,9.0
111531,6.0
111675,13.0
111715,7.0
112013,6.0
112117,3.0
112396,9.0
112868,7.0
113276,11.0
113623,8.0
113746,4.0
114040,3.0
114547,6.0
114939,11.0
115189,4.0
115336,4.0
115797,4.0
115906,6.0
116252,13.0
116567,3.0
116667,6.0
117256,7.0
117405,4.0
117852,4.0
117997,8.0
118038,10.0
118666,5.0
118720,4.0
119195,7.0
119431,12.0
120083,8.0
120231,4.0
120606,9.0
120775,7.0
120936,14.0
121251,7.0
121502,4.0
121725,13.0
122360,6.0
122860,11.0
123027,5.0
123124,9.0
123557,4.0
123786,7.0
124308,6.0
124411,4.0
124669,12.0
125902,12.0
125951,10.0
126158,11.0
126187,9.0
126528,12.0
126642,7.0
126721,4.0
128051,8.0
128386,12.0
128828,8.0
129215,9.0
129639,10.0
129701,6.0
129958,15.0
130322,13.0
130904,11.0
131091,9.0
131513,8.0
131773,4.0
132284,13.0
132740,7.0
133031,7.0
133400,6.0
133570,4.0
134273,12.0
134830,9.0
135022,17.0
135362,6.0
135504,8.0
135803,9.0
136096,7.0
136348,11.0
136626,6.0
136911,5.0
137121,5.0
137625,5.0
137891,5.0
138205,5.0
138461,7.0
138779,9.0
139019,8.0
139176,7.0
139438,13.0
140688,13.0
140934,9.0
141507,4.0
141574,10.0
142061,9.0
142199,5.0
142332,13.0
142845,12.0
143597,3.0
143745,6.0
143988,6.0
144160,5.0
144479,6.0
145379,12.0
145551,16.0
145912,13.0
146104,5.0
146701,11.0
146836,10.0
147284,8.0
147666,5.0
147986,4.0
148448,13.0
148481,7.0
148833,6.0
149178,6.0
149923,10.0
150341,6.0
150501,4.0
150765,7.0
152100,13.0
152343,15.0
152671,19.0
152897,14.0
153012,10.0
153397,9.0
153533,6.0
153802,9.0
155160,6.0
155221,14.0
155413,6.0
155617,5.0
155707,6.0
155905,5.0
156067,12.0
156535,12.0
157360,9.0
157882,13.0
158276,11.0
158493,7.0
158671,6.0
158965,9.0
159158,10.0
159898,3.0
160544,4.0
160613,12.0
160838,6.0
161084,6.0
161296,5.0
161401,8.0
162226,10.0
162953,9.0
163801,13.0
163855,9.0
164202,14.0
164350,6.0
164540,11.0
164644,16.0
165280,9.0
166054,7.0
166484,9.0
166748,5.0
166839,9.0
166935,13.0
167219,5.0
167668,11.0
168459,10.0
169183,8.0
169336,9.0
169752,5.0
169791,6.0
169893,9.0
170122,13.0
170649,14.0
171288,5.0
172050,13.0
172367,12.0
172795,9.0
172983,13.0
173208,7.0
173586,19.0
173755,11.0
174374,10.0
175122,10.0
175860,13.0
176021,9.0
176308,7.0
176509,11.0
177701,13.0
177855,16.0
178258,11.0
178423,11.0
179073,6.0
179590,7.0
179957,12.0
180399,10.0
180563,9.0
180937,7.0
181780,12.0
182276,13.0
182321,15.0
182517,5.0
182790,9.0
183119,13.0
183630,9.0
184009,13.0
184953,15.0
185339,7.0
185463,15.0
185588,13.0
185879,14.0
186673,9.0
187055,9.0
187656,4.0
188021,10.0
188225,15.0
189557,13.0
189761,7.0
189975,12.0
190241,9.0
190462,15.0
191071,6.0
191322,10.0
191747,16.0
192680,11.0
192933,12.0
193223,9.0
193570,10.0
193866,5.0
194022,11.0
194288,9.0
194530,10.0
195639,4.0
195703,5.0
196040,11.0
196225,5.0
196422,9.0
196880,5.0
197236,14.0
198552,11.0
198664,9.0
199174,8.0
199413,12.0
199886,15.0
200044,12.0
200551,14.0
201277,11.0
201735,13.0
201849,13.0
202217,9.0
202950,6.0
203482,12.0
204111,12.0
204602,8.0
204803,10.0
205048,5.0
205417,14.0
205980,14.0
206215,5.0
206324,10.0
206558,6.0
207135,5.0
207734,8.0
207892,10.0
209355,11.0
209474,8.0
209605,12.0
