training_step, return
4179,160.0
4544,120.0
5078,80.0
5519,160.0
5780,160.0
7360,280.0
8099,320.0
9306,140.0
9954,320.0
10792,200.0
10916,140.0
13378,200.0
14113,120.0
15260,260.0
16799,320.0
17097,220.0
18727,340.0
19057,320.0
19665,380.0
21556,280.0
23404,380.0
23492,300.0
24811,180.0
26238,300.0
26737,160.0
27389,440.0
28057,320.0
28632,180.0
31292,580.0
32756,120.0
32811,360.0
32932,220.0
33236,160.0
34084,340.0
35673,300.0
36574,440.0
36948,140.0
40472,220.0
40583,280.0
41377,340.0
41784,180.0
41932,260.0
42201,320.0
43724,60.0
43864,220.0
45165,280.0
45445,80.0
45538,100.0
47184,180.0
47392,180.0
47806,100.0
49639,160.0
50379,160.0
51204,300.0
52069,440.0
52939,120.0
53893,360.0
55510,160.0
56662,360.0
57069,180.0
58476,380.0
58839,360.0
59396,320.0
61234,140.0
62333,320.0
62720,280.0
62913,260.0
64223,340.0
64720,260.0
66339,100.0
66575,280.0
67951,200.0
69785,140.0
70206,440.0
71105,300.0
71402,260.0
71962,280.0
72501,240.0
73723,480.0
75179,260.0
76420,220.0
78985,340.0
80859,380.0
82332,220.0
82985,380.0
83233,420.0
83522,500.0
83830,520.0
87776,480.0
91259,320.0
92540,380.0
93076,360.0
93714,420.0
93887,480.0
94220,520.0
94529,660.0
101130,300.0
101202,640.0
101761,260.0
101928,340.0
102862,360.0
103370,420.0
103493,380.0
103598,480.0
108008,160.0
108381,240.0
109154,300.0
109301,260.0
110634,280.0
110757,240.0
112989,460.0
113626,200.0
115172,600.0
115864,140.0
116482,320.0
116853,220.0
120268,220.0
120483,600.0
122235,400.0
122673,220.0
123128,260.0
123446,80.0
124078,320.0
125849,720.0
127030,600.0
128192,140.0
128584,260.0
129850,260.0
130494,320.0
131016,160.0
132751,460.0
134379,220.0
135924,100.0
136271,340.0
138666,700.0
138829,400.0
140143,400.0
144196,300.0
144883,600.0
145384,620.0
146348,280.0
146786,520.0
147616,440.0
148172,420.0
149944,400.0
153323,120.0
154730,380.0
155465,440.0
156219,420.0
158046,300.0
158791,520.0
159248,400.0
162137,620.0
165025,420.0
165308,260.0
165878,500.0
166930,240.0
