training_step, return
3697,100.0
3985,80.0
4218,100.0
5430,140.0
5625,140.0
5866,160.0
8205,320.0
8388,300.0
8909,40.0
9303,120.0
9858,180.0
12120,40.0
12234,240.0
12574,100.0
12895,280.0
13446,120.0
13748,360.0
14363,220.0
14980,140.0
16337,120.0
17917,140.0
18126,80.0
18990,160.0
19534,100.0
21916,400.0
22408,280.0
22800,320.0
24514,280.0
25081,240.0
25380,240.0
28065,200.0
28900,140.0
29174,60.0
29818,380.0
30354,480.0
32228,140.0
32741,340.0
32780,320.0
32976,80.0
33088,140.0
33616,300.0
35472,280.0
35598,180.0
36914,100.0
37802,140.0
38142,140.0
38823,120.0
39243,160.0
41434,260.0
41548,160.0
43327,160.0
44037,260.0
44839,360.0
44937,180.0
45428,200.0
47324,440.0
48936,120.0
49881,260.0
50284,240.0
51599,320.0
52670,240.0
53531,240.0
53873,540.0
56206,340.0
56879,160.0
57087,180.0
57277,400.0
59491,320.0
60107,220.0
60855,280.0
61763,280.0
63481,220.0
63629,120.0
64400,240.0
65034,280.0
66311,340.0
67249,220.0
68081,260.0
68963,220.0
69198,160.0
69461,100.0
70749,240.0
71664,280.0
74007,440.0
74246,180.0
74587,140.0
75116,240.0
75369,220.0
75492,260.0
78984,280.0
79948,300.0
80562,180.0
80645,200.0
81865,340.0
82222,300.0
85513,440.0
86084,180.0
86561,580.0
86807,260.0
87874,300.0
89309,420.0
90906,100.0
91078,320.0
91612,180.0
93524,160.0
94404,240.0
95139,320.0
95867,400.0
97119,180.0
97752,700.0
98318,240.0
100727,260.0
101935,440.0
102557,320.0
103100,280.0
103356,320.0
105524,260.0
106337,400.0
107164,160.0
108085,360.0
108953,320.0
109719,160.0
109901,340.0
110611,260.0
113451,400.0
114072,180.0
114262,220.0
115803,200.0
115879,220.0
116399,420.0
116676,440.0
119081,320.0
119266,240.0
121019,200.0
122578,220.0
123468,360.0
123822,420.0
124355,220.0
125041,340.0
125246,120.0
128020,440.0
128507,320.0
129429,180.0
131745,320.0
132005,300.0
132996,480.0
134369,380.0
135184,100.0
135302,340.0
139091,200.0
139762,400.0
140546,240.0
140738,600.0
140908,500.0
142335,220.0
143111,500.0
145923,240.0
147785,260.0
148633,500.0
148909,340.0
149396,420.0
149565,280.0
150276,420.0
151373,360.0
155596,220.0
156769,260.0
156983,280.0
158390,560.0
159165,440.0
159253,460.0
160721,440.0
162874,300.0
163453,140.0
163574,500.0
168167,440.0
168582,420.0
170110,280.0
170536,440.0
171815,380.0
172410,600.0
175004,460.0
177208,680.0
179359,320.0
181513,520.0
181637,360.0
181985,580.0
184969,620.0
185622,240.0
186248,600.0
186376,480.0
186499,340.0
191926,460.0
193101,520.0
194250,380.0
194324,460.0
194423,220.0
195883,360.0
196728,400.0
199726,560.0
202191,400.0
203528,380.0
204372,440.0
204665,440.0
206062,420.0
207241,400.0
207849,560.0
215891,480.0
216658,580.0
217060,480.0
217292,760.0
218209,400.0
218864,560.0
220540,640.0
220596,600.0
223887,280.0
227228,480.0
227859,260.0
228331,420.0
229691,520.0
230524,480.0
231818,460.0
233337,580.0
236546,340.0
237313,540.0
240749,600.0
241288,560.0
242086,560.0
243205,520.0
243596,360.0
245760,300.0
246080,680.0
247479,240.0
248629,420.0
249980,140.0
251122,440.0
251483,380.0
251843,360.0
253398,500.0
253719,220.0
256390,420.0
256849,360.0
258621,200.0
259103,240.0
259412,320.0
260217,320.0
261053,160.0
262243,60.0
262947,360.0
263883,540.0
265680,300.0
267811,320.0
268259,260.0
268687,380.0
268831,60.0
269050,160.0
270574,420.0
271463,320.0
273195,140.0
276064,360.0
276373,580.0
279908,420.0
280682,500.0
283117,620.0
283216,560.0
284566,460.0
285904,620.0
287532,520.0
289734,540.0
290215,440.0
291337,320.0
291524,300.0
292763,300.0
294092,520.0
297308,480.0
299823,460.0
301173,500.0
302327,280.0
304608,540.0
304803,580.0
307191,580.0
307570,380.0
307931,640.0
310228,400.0
313571,520.0
315531,360.0
317123,500.0
