training_step, return
3269,60.0
3731,100.0
4223,100.0
6632,180.0
7541,180.0
7993,300.0
8090,340.0
8233,280.0
10547,220.0
11344,60.0
11900,200.0
12253,140.0
13146,160.0
13859,260.0
15428,100.0
16607,480.0
17697,300.0
17887,380.0
18119,220.0
21671,220.0
22116,360.0
23965,220.0
24396,360.0
24577,460.0
27469,340.0
27947,420.0
29259,500.0
31623,320.0
33486,420.0
33930,380.0
34437,180.0
36143,280.0
36648,340.0
36993,500.0
37298,480.0
38877,260.0
40617,260.0
41317,140.0
43524,260.0
43863,300.0
44290,420.0
44787,480.0
49079,180.0
49272,480.0
49691,240.0
49911,340.0
50364,560.0
54095,380.0
54815,560.0
56661,520.0
57559,260.0
57940,340.0
59256,180.0
59424,400.0
59532,500.0
61215,480.0
62985,280.0
64436,200.0
65885,340.0
66673,320.0
67758,300.0
68262,360.0
70064,560.0
71487,360.0
72362,400.0
75075,340.0
75807,440.0
76565,320.0
76633,140.0
78228,460.0
78536,200.0
79339,320.0
80089,600.0
84829,340.0
86289,260.0
86318,400.0
87184,480.0
88093,540.0
88529,400.0
89796,360.0
89947,160.0
91554,180.0
91839,540.0
92171,100.0
92271,160.0
95545,300.0
95747,280.0
97922,160.0
98138,320.0
99542,320.0
100826,340.0
101304,500.0
101446,360.0
103191,180.0
105054,420.0
105891,460.0
107489,220.0
107990,220.0
109695,340.0
109805,420.0
110541,540.0
114480,460.0
115174,340.0
115758,320.0
116358,420.0
118007,360.0
119284,120.0
120365,500.0
121162,500.0
122904,500.0
125804,500.0
126131,380.0
129367,440.0
129550,420.0
130181,80.0
130490,400.0
130715,460.0
130839,620.0
132190,280.0
134036,320.0
135722,200.0
135941,200.0
136595,300.0
136684,180.0
138231,140.0
139171,420.0
139348,200.0
139553,400.0
142975,300.0
144328,260.0
144377,160.0
145249,340.0
145638,200.0
146826,380.0
149012,440.0
149341,140.0
149385,120.0
150716,140.0
150927,420.0
151188,320.0
151628,300.0
153583,200.0
154033,220.0
156351,180.0
158575,380.0
162255,440.0
162407,340.0
163082,480.0
163461,620.0
165070,560.0
165991,480.0
166764,500.0
170332,260.0
172113,200.0
172514,400.0
172991,580.0
174849,480.0
176856,620.0
178338,200.0
179443,620.0
180210,580.0
181345,340.0
181765,400.0
183737,560.0
185020,320.0
185655,240.0
186452,220.0
187300,560.0
188004,260.0
188680,400.0
189220,200.0
190428,420.0
194030,460.0
194303,140.0
196855,280.0
197763,420.0
198174,180.0
198669,380.0
200120,620.0
200352,480.0
200527,260.0
201872,120.0
202084,240.0
202676,560.0
205422,260.0
205667,220.0
205826,120.0
206968,160.0
209340,280.0
210188,540.0
210658,460.0
212030,220.0
212473,440.0
216051,420.0
216837,480.0
217623,140.0
219315,480.0
219530,380.0
221264,360.0
222060,420.0
223715,620.0
224223,280.0
224656,160.0
227465,220.0
228102,400.0
228750,100.0
229311,280.0
229970,260.0
232122,640.0
232781,620.0
235392,340.0
235648,540.0
236043,320.0
236776,360.0
238144,260.0
240678,560.0
241088,280.0
241947,140.0
242834,260.0
244235,300.0
244565,480.0
245700,400.0
247896,260.0
249266,300.0
249503,440.0
251065,280.0
252211,400.0
253752,360.0
253920,340.0
254753,200.0
255647,520.0
256176,400.0
256573,320.0
260316,120.0
260453,320.0
262813,280.0
263449,480.0
264028,360.0
264138,440.0
264432,120.0
264836,360.0
267635,160.0
269390,620.0
269869,180.0
272375,320.0
272840,500.0
274729,420.0
275877,340.0
276117,220.0
277292,600.0
277650,320.0
279442,540.0
279653,260.0
280127,300.0
282003,220.0
282983,320.0
283481,280.0
284596,200.0
287353,320.0
287459,500.0
287967,440.0
288826,160.0
289104,180.0
289973,460.0
290688,220.0
291534,140.0
291595,160.0
292166,180.0
293443,520.0
294815,120.0
294909,200.0
296330,260.0
299218,320.0
299354,240.0
299558,200.0
300073,140.0
300727,380.0
300837,360.0
302013,240.0
304376,200.0
306204,120.0
306685,420.0
306823,260.0
307398,380.0
307536,280.0
308970,320.0
310768,120.0
312008,200.0
312671,300.0
313224,560.0
314393,320.0
315230,220.0
316614,320.0
317121,140.0
318865,220.0
320493,240.0
320646,280.0
320986,600.0
321141,420.0
322990,140.0
323406,300.0
323809,280.0
324316,220.0
324744,120.0
327264,300.0
328429,320.0
329534,220.0
332182,280.0
332944,520.0
334129,400.0
334778,440.0
335115,440.0
336725,260.0
340800,520.0
341390,320.0
341593,600.0
344297,480.0
345111,420.0
347124,460.0
348703,720.0
349464,580.0
352025,460.0
353840,540.0
354591,400.0
356280,660.0
356490,480.0
358007,360.0
358392,400.0
359789,440.0
362644,220.0
363063,340.0
364438,280.0
365898,480.0
366038,200.0
367449,660.0
371801,580.0
371979,400.0
372045,200.0
373748,400.0
375461,520.0
375597,840.0
378331,220.0
378403,520.0
380835,600.0
382181,460.0
382761,220.0
386436,600.0
386619,320.0
388887,560.0
389276,660.0
390634,460.0
392210,500.0
392423,400.0
397180,340.0
397290,580.0
398049,500.0
400813,640.0
402081,460.0
402694,580.0
404562,520.0
404898,580.0
408486,460.0
408599,420.0
410249,280.0
411213,440.0
413463,660.0
414901,400.0
415170,360.0
417183,580.0
417720,300.0
422815,360.0
423634,460.0
423726,580.0
424127,640.0
426223,420.0
427440,380.0
428601,560.0
429101,420.0
432996,360.0
434604,240.0
434881,440.0
435481,460.0
435524,380.0
436198,520.0
438891,360.0
439474,440.0
442356,220.0
444154,340.0
446768,420.0
447410,620.0
447925,540.0
448065,560.0
450846,480.0
451369,560.0
453752,480.0
454018,300.0
455738,300.0
456637,540.0
459241,500.0
460002,220.0
462799,220.0
463673,480.0
465271,620.0
465317,400.0
465631,780.0
467082,420.0
471090,280.0
471528,220.0
473758,620.0
474347,520.0
474976,340.0
475525,360.0
478103,540.0
481351,400.0
481483,560.0
483907,540.0
486161,500.0
486849,440.0
489472,440.0
490914,760.0
491721,420.0
492398,680.0
494289,420.0
495215,400.0
495728,200.0
495895,600.0
