training_step, return
0,20.0
1,12.0
2,14.0
3,36.0
4,19.0
5,9.0
6,17.0
7,16.0
8,19.0
9,15.0
10,26.0
11,12.0
12,17.0
13,26.0
14,35.0
15,13.0
16,12.0
17,14.0
18,33.0
19,20.0
20,24.0
21,33.0
22,17.0
23,14.0
24,23.0
25,37.0
26,14.0
27,11.0
28,11.0
29,16.0
30,37.0
31,52.0
32,19.0
33,17.0
34,31.0
35,18.0
36,28.0
37,17.0
38,35.0
39,35.0
40,13.0
41,13.0
42,29.0
43,20.0
44,36.0
45,34.0
46,34.0
47,23.0
48,46.0
49,11.0
50,25.0
51,23.0
52,37.0
53,11.0
54,23.0
55,15.0
56,15.0
57,17.0
58,27.0
59,17.0
60,27.0
61,15.0
62,20.0
63,19.0
64,17.0
65,21.0
66,24.0
67,9.0
68,14.0
69,24.0
70,12.0
71,18.0
72,14.0
73,16.0
74,10.0
75,24.0
76,15.0
77,14.0
78,35.0
79,46.0
80,32.0
81,16.0
82,12.0
83,19.0
84,17.0
85,50.0
86,12.0
87,24.0
88,12.0
89,9.0
90,18.0
91,23.0
92,20.0
93,44.0
94,16.0
95,25.0
96,10.0
97,51.0
98,24.0
99,16.0
100,17.0
101,10.0
102,12.0
103,25.0
104,18.0
105,14.0
106,17.0
107,15.0
108,24.0
109,14.0
110,10.0
111,11.0
112,10.0
113,20.0
114,12.0
115,22.0
116,14.0
117,15.0
118,24.0
119,26.0
120,15.0
121,42.0
122,16.0
123,20.0
124,18.0
125,26.0
126,15.0
127,21.0
128,13.0
129,17.0
130,32.0
131,18.0
132,35.0
133,32.0
134,23.0
135,12.0
136,18.0
137,16.0
138,16.0
139,20.0
140,11.0
141,22.0
142,43.0
143,18.0
144,20.0
145,55.0
146,22.0
147,14.0
148,12.0
149,18.0
150,22.0
151,14.0
152,18.0
153,11.0
154,31.0
155,15.0
156,19.0
157,22.0
158,11.0
159,29.0
160,34.0
161,35.0
162,31.0
163,11.0
164,13.0
165,21.0
166,19.0
167,13.0
168,21.0
169,21.0
170,18.0
171,27.0
172,8.0
173,16.0
174,18.0
175,17.0
176,21.0
177,22.0
178,24.0
179,11.0
180,16.0
181,25.0
182,15.0
183,12.0
184,47.0
185,28.0
186,14.0
187,13.0
188,34.0
189,9.0
190,23.0
191,36.0
192,18.0
193,12.0
194,16.0
195,11.0
196,16.0
197,20.0
198,39.0
199,17.0
200,31.0
201,17.0
202,32.0
203,13.0
204,17.0
205,29.0
206,22.0
207,26.0
208,58.0
209,35.0
210,10.0
211,12.0
212,16.0
213,19.0
214,11.0
215,14.0
216,55.0
217,26.0
218,22.0
219,12.0
220,17.0
221,44.0
222,17.0
223,12.0
224,16.0
225,20.0
226,19.0
227,9.0
228,17.0
229,11.0
230,40.0
231,25.0
232,23.0
233,21.0
234,19.0
235,24.0
236,34.0
237,23.0
238,17.0
239,18.0
240,41.0
241,16.0
242,22.0
243,21.0
244,15.0
245,15.0
246,12.0
247,18.0
248,54.0
249,32.0
250,24.0
251,13.0
252,26.0
253,23.0
254,19.0
255,10.0
256,12.0
257,14.0
258,20.0
259,12.0
260,10.0
261,44.0
262,21.0
263,19.0
264,12.0
265,29.0
266,20.0
267,34.0
268,17.0
269,14.0
270,19.0
271,16.0
272,18.0
273,14.0
274,31.0
275,28.0
276,21.0
277,13.0
278,12.0
279,26.0
280,28.0
281,17.0
282,20.0
283,49.0
284,15.0
285,30.0
286,32.0
287,23.0
288,23.0
289,18.0
290,39.0
291,14.0
292,40.0
293,34.0
294,40.0
295,17.0
296,38.0
297,12.0
298,38.0
299,14.0
300,42.0
301,12.0
302,10.0
303,38.0
304,9.0
305,10.0
306,11.0
307,11.0
308,24.0
309,9.0
310,79.0
311,21.0
312,44.0
313,17.0
314,12.0
315,14.0
316,39.0
317,16.0
318,13.0
319,26.0
320,17.0
321,21.0
322,27.0
323,23.0
324,18.0
325,12.0
326,45.0
327,13.0
328,31.0
329,63.0
330,49.0
331,15.0
332,33.0
333,121.0
334,71.0
335,49.0
336,39.0
337,34.0
338,39.0
339,29.0
340,81.0
341,10.0
342,27.0
343,102.0
344,43.0
345,83.0
346,82.0
347,30.0
348,83.0
349,32.0
350,29.0
351,19.0
352,104.0
353,54.0
354,54.0
355,19.0
356,91.0
357,14.0
358,73.0
359,10.0
360,103.0
361,15.0
362,37.0
363,17.0
364,31.0
365,93.0
366,80.0
367,200.0
368,136.0
369,131.0
370,43.0
371,200.0
372,200.0
373,100.0
374,200.0
375,25.0
376,118.0
377,112.0
378,34.0
379,41.0
380,97.0
381,19.0
382,200.0
383,72.0
384,107.0
385,113.0
386,73.0
387,91.0
388,200.0
389,61.0
390,133.0
391,104.0
392,76.0
393,47.0
394,94.0
395,129.0
396,11.0
397,12.0
398,86.0
399,13.0
400,54.0
401,41.0
402,134.0
403,135.0
404,132.0
405,162.0
406,141.0
407,58.0
408,170.0
409,156.0
410,156.0
411,102.0
412,131.0
413,106.0
414,104.0
415,52.0
416,117.0
417,141.0
418,113.0
419,116.0
420,153.0
421,156.0
422,39.0
423,143.0
424,68.0
425,99.0
426,200.0
427,134.0
428,170.0
429,30.0
430,117.0
431,99.0
432,146.0
433,166.0
434,184.0
435,10.0
436,55.0
437,52.0
438,76.0
439,116.0
440,182.0
441,42.0
442,124.0
443,150.0
444,134.0
445,162.0
446,184.0
447,126.0
448,199.0
449,138.0
450,154.0
451,164.0
452,200.0
453,122.0
454,200.0
455,124.0
456,117.0
457,200.0
458,81.0
459,200.0
460,149.0
461,117.0
462,200.0
463,161.0
464,156.0
465,136.0
466,72.0
467,198.0
468,136.0
469,164.0
470,173.0
471,200.0
472,158.0
473,139.0
474,139.0
475,139.0
476,113.0
477,15.0
478,167.0
479,200.0
480,162.0
481,90.0
482,67.0
483,108.0
484,153.0
485,161.0
486,160.0
487,125.0
488,193.0
489,121.0
490,132.0
491,167.0
492,148.0
493,132.0
494,88.0
495,90.0
496,171.0
497,165.0
498,168.0
499,142.0
500,100.0
501,194.0
502,156.0
503,173.0
504,200.0
505,196.0
506,194.0
507,179.0
508,200.0
509,200.0
510,200.0
511,200.0
512,200.0
513,200.0
514,200.0
515,200.0
516,171.0
517,200.0
518,169.0
519,189.0
520,200.0
521,200.0
522,200.0
523,157.0
524,127.0
525,161.0
526,193.0
527,200.0
528,193.0
529,200.0
530,200.0
531,179.0
532,200.0
533,200.0
534,200.0
535,200.0
536,200.0
537,103.0
538,146.0
539,163.0
540,115.0
541,140.0
542,200.0
543,200.0
544,200.0
545,200.0
546,200.0
547,200.0
548,200.0
549,200.0
550,67.0
551,200.0
552,157.0
553,148.0
554,113.0
555,105.0
556,161.0
557,188.0
558,152.0
559,98.0
560,132.0
561,200.0
562,200.0
563,200.0
564,200.0
565,200.0
566,200.0
567,200.0
568,200.0
569,168.0
570,200.0
571,200.0
572,171.0
573,198.0
574,188.0
575,168.0
576,116.0
577,38.0
578,187.0
579,127.0
580,200.0
581,197.0
582,150.0
583,167.0
584,179.0
585,171.0
586,200.0
587,171.0
588,200.0
589,130.0
590,139.0
591,200.0
592,148.0
593,150.0
594,168.0
595,200.0
596,177.0
597,178.0
598,200.0
599,159.0
600,200.0
601,200.0
602,196.0
603,175.0
604,198.0
605,200.0
606,99.0
607,13.0
608,200.0
609,200.0
610,174.0
611,200.0
612,198.0
613,200.0
614,134.0
615,200.0
616,61.0
617,200.0
618,200.0
619,160.0
620,200.0
621,124.0
622,200.0
623,200.0
624,198.0
625,163.0
626,159.0
627,188.0
628,61.0
629,191.0
630,200.0
631,177.0
632,200.0
633,186.0
634,171.0
635,149.0
636,193.0
637,189.0
638,143.0
639,124.0
640,170.0
641,181.0
642,200.0
643,178.0
644,170.0
645,153.0
646,183.0
647,166.0
648,200.0
649,142.0
650,185.0
651,101.0
652,167.0
653,200.0
654,200.0
655,144.0
656,131.0
657,176.0
658,96.0
659,127.0
660,182.0
661,177.0
662,96.0
663,200.0
664,126.0
665,136.0
666,200.0
667,186.0
668,139.0
669,28.0
670,157.0
671,200.0
672,200.0
673,120.0
674,159.0
675,171.0
676,200.0
677,137.0
678,125.0
679,167.0
680,200.0
681,200.0
682,200.0
683,198.0
684,141.0
685,200.0
686,181.0
687,200.0
688,200.0
689,114.0
690,136.0
691,129.0
692,200.0
693,140.0
694,101.0
695,134.0
696,200.0
697,83.0
698,136.0
699,32.0
700,118.0
701,126.0
702,114.0
703,57.0
704,138.0
705,138.0
706,103.0
707,172.0
708,166.0
709,163.0
710,133.0
711,126.0
712,149.0
713,200.0
714,36.0
715,70.0
716,95.0
717,155.0
718,95.0
719,135.0
720,121.0
721,23.0
722,138.0
723,131.0
724,117.0
725,116.0
726,127.0
727,122.0
728,124.0
729,161.0
730,140.0
731,108.0
732,120.0
733,126.0
734,169.0
735,171.0
736,137.0
737,183.0
738,166.0
739,143.0
740,44.0
741,148.0
742,128.0
743,140.0
744,113.0
745,200.0
746,134.0
747,148.0
748,131.0
749,145.0
750,157.0
751,197.0
752,166.0
753,152.0
754,139.0
755,144.0
756,144.0
757,161.0
758,200.0
759,200.0
760,135.0
761,174.0
762,200.0
763,147.0
764,118.0
765,183.0
766,134.0
767,136.0
768,143.0
769,135.0
770,119.0
771,177.0
772,189.0
773,190.0
774,153.0
775,128.0
