training_step, return
0,15.0
1,22.0
2,18.0
3,29.0
4,17.0
5,32.0
6,33.0
7,19.0
8,19.0
9,71.0
10,58.0
11,15.0
12,19.0
13,13.0
14,22.0
15,17.0
16,12.0
17,68.0
18,12.0
19,13.0
20,10.0
21,10.0
22,18.0
23,10.0
24,10.0
25,21.0
26,10.0
27,11.0
28,10.0
29,21.0
30,17.0
31,11.0
32,22.0
33,19.0
34,16.0
35,14.0
36,23.0
37,41.0
38,11.0
39,30.0
40,15.0
41,18.0
42,18.0
43,29.0
44,15.0
45,24.0
46,20.0
47,10.0
48,26.0
49,12.0
50,12.0
51,38.0
52,17.0
53,10.0
54,17.0
55,26.0
56,28.0
57,11.0
58,20.0
59,18.0
60,12.0
61,15.0
62,14.0
63,22.0
64,12.0
65,12.0
66,16.0
67,32.0
68,27.0
69,17.0
70,22.0
71,11.0
72,57.0
73,11.0
74,37.0
75,15.0
76,14.0
77,24.0
78,36.0
79,23.0
80,21.0
81,22.0
82,10.0
83,14.0
84,55.0
85,37.0
86,21.0
87,41.0
88,11.0
89,11.0
90,11.0
91,17.0
92,22.0
93,15.0
94,31.0
95,16.0
96,11.0
97,26.0
98,16.0
99,18.0
100,18.0
101,27.0
102,16.0
103,18.0
104,18.0
105,12.0
106,15.0
107,29.0
108,20.0
109,17.0
110,62.0
111,20.0
112,11.0
113,11.0
114,27.0
115,15.0
116,21.0
117,74.0
118,23.0
119,12.0
120,15.0
121,17.0
122,36.0
123,11.0
124,21.0
125,36.0
126,35.0
127,23.0
128,12.0
129,18.0
130,39.0
131,17.0
132,30.0
133,11.0
134,16.0
135,19.0
136,18.0
137,19.0
138,21.0
139,25.0
140,21.0
141,22.0
142,16.0
143,15.0
144,12.0
145,28.0
146,22.0
147,17.0
148,10.0
149,51.0
150,15.0
151,19.0
152,24.0
153,11.0
154,13.0
155,18.0
156,22.0
157,42.0
158,14.0
159,20.0
160,14.0
161,20.0
162,14.0
163,40.0
164,25.0
165,11.0
166,19.0
167,27.0
168,11.0
169,14.0
170,20.0
171,15.0
172,14.0
173,13.0
174,24.0
175,16.0
176,24.0
177,12.0
178,9.0
179,12.0
180,47.0
181,61.0
182,15.0
183,11.0
184,26.0
185,20.0
186,17.0
