training_step, return
0,9.0
1,13.0
2,22.0
3,9.0
4,21.0
5,23.0
6,20.0
7,27.0
8,22.0
9,12.0
10,42.0
11,31.0
12,45.0
13,13.0
14,28.0
15,15.0
16,10.0
17,25.0
18,22.0
19,17.0
20,37.0
21,18.0
22,32.0
23,21.0
24,18.0
25,12.0
26,13.0
27,9.0
28,8.0
29,15.0
30,12.0
31,17.0
32,12.0
33,14.0
34,10.0
35,17.0
36,27.0
37,9.0
38,43.0
39,9.0
40,25.0
41,15.0
42,12.0
43,23.0
44,9.0
45,36.0
46,29.0
47,40.0
48,58.0
49,18.0
50,12.0
51,20.0
52,11.0
53,29.0
54,18.0
55,12.0
56,36.0
57,12.0
58,14.0
59,12.0
60,13.0
61,12.0
62,10.0
63,13.0
64,36.0
65,19.0
66,10.0
67,21.0
68,18.0
69,19.0
70,15.0
71,19.0
72,22.0
73,16.0
74,33.0
75,19.0
76,13.0
77,56.0
78,12.0
79,24.0
80,17.0
81,24.0
82,32.0
83,11.0
84,13.0
85,12.0
86,27.0
87,9.0
88,16.0
89,26.0
90,8.0
91,14.0
92,18.0
93,20.0
94,11.0
95,17.0
96,22.0
97,33.0
98,15.0
99,14.0
100,24.0
101,34.0
102,12.0
103,15.0
104,29.0
105,12.0
106,42.0
107,37.0
108,13.0
109,27.0
110,15.0
111,18.0
112,25.0
113,17.0
114,17.0
115,31.0
116,19.0
117,17.0
118,12.0
119,19.0
120,14.0
121,34.0
122,10.0
123,17.0
124,36.0
125,14.0
126,18.0
127,11.0
128,14.0
129,26.0
130,28.0
131,33.0
132,21.0
133,21.0
134,19.0
135,31.0
136,24.0
137,25.0
138,13.0
139,19.0
140,23.0
141,33.0
142,27.0
143,26.0
144,30.0
145,51.0
146,15.0
147,14.0
148,20.0
149,19.0
150,14.0
151,21.0
152,43.0
153,26.0
154,12.0
155,15.0
156,32.0
157,15.0
158,14.0
159,11.0
160,24.0
161,15.0
162,14.0
163,23.0
164,19.0
165,32.0
166,14.0
167,20.0
168,17.0
169,16.0
170,25.0
171,26.0
172,38.0
173,30.0
174,53.0
175,10.0
176,29.0
177,30.0
178,31.0
179,11.0
180,54.0
181,10.0
182,16.0
183,21.0
184,15.0
185,10.0
186,21.0
187,21.0
188,10.0
189,19.0
190,26.0
191,16.0
192,16.0
193,28.0
194,43.0
195,14.0
196,36.0
197,14.0
198,17.0
199,17.0
200,59.0
201,17.0
202,14.0
203,13.0
204,27.0
205,11.0
206,20.0
207,21.0
208,15.0
209,12.0
210,12.0
211,9.0
212,20.0
213,14.0
214,28.0
215,32.0
216,23.0
217,12.0
218,13.0
219,10.0
220,18.0
221,24.0
222,18.0
223,10.0
224,31.0
225,19.0
226,43.0
227,16.0
228,19.0
229,55.0
230,25.0
231,37.0
232,20.0
233,155.0
234,22.0
235,17.0
236,28.0
237,18.0
238,67.0
239,32.0
240,28.0
241,17.0
242,14.0
243,25.0
244,19.0
245,16.0
246,79.0
247,22.0
248,98.0
249,31.0
250,60.0
251,85.0
252,97.0
253,27.0
254,200.0
255,200.0
256,131.0
257,52.0
258,57.0
259,66.0
260,75.0
261,155.0
262,200.0
263,200.0
264,181.0
265,39.0
266,188.0
267,200.0
268,44.0
269,200.0
270,89.0
271,45.0
272,23.0
273,200.0
274,115.0
275,159.0
276,16.0
277,137.0
278,138.0
279,174.0
280,92.0
281,88.0
282,167.0
283,112.0
284,107.0
285,108.0
286,189.0
287,125.0
288,56.0
289,22.0
290,125.0
291,49.0
292,65.0
293,17.0
294,108.0
295,33.0
296,182.0
297,142.0
298,117.0
299,138.0
300,137.0
301,11.0
302,113.0
303,200.0
304,135.0
305,43.0
306,37.0
307,45.0
308,200.0
309,22.0
310,200.0
311,91.0
312,12.0
313,200.0
314,200.0
315,101.0
316,38.0
317,200.0
318,112.0
319,103.0
320,131.0
321,200.0
322,20.0
323,200.0
324,190.0
325,200.0
326,200.0
327,25.0
328,94.0
329,200.0
330,32.0
331,74.0
332,200.0
333,102.0
334,99.0
335,48.0
336,106.0
337,200.0
338,119.0
339,60.0
340,200.0
341,200.0
342,119.0
343,129.0
344,200.0
345,40.0
346,121.0
347,25.0
348,200.0
349,200.0
350,96.0
351,11.0
352,200.0
353,200.0
354,20.0
355,23.0
356,200.0
357,92.0
358,14.0
359,200.0
360,85.0
361,200.0
362,72.0
363,116.0
364,60.0
365,135.0
366,89.0
367,40.0
368,188.0
369,106.0
370,120.0
371,115.0
372,35.0
373,14.0
374,200.0
375,85.0
376,200.0
377,200.0
378,200.0
379,73.0
380,200.0
381,151.0
382,171.0
383,200.0
384,158.0
385,131.0
386,190.0
387,189.0
388,109.0
