training_step, return
0,16.0
1,16.0
2,12.0
3,20.0
4,19.0
5,40.0
6,13.0
7,9.0
8,38.0
9,16.0
10,14.0
11,42.0
12,21.0
13,17.0
14,10.0
15,14.0
16,17.0
17,10.0
18,15.0
19,17.0
20,26.0
21,12.0
22,15.0
23,12.0
24,20.0
25,13.0
26,9.0
27,12.0
28,16.0
29,11.0
30,14.0
31,17.0
32,14.0
33,24.0
34,11.0
35,25.0
36,14.0
37,10.0
38,22.0
39,13.0
40,43.0
41,11.0
42,14.0
43,14.0
44,12.0
45,9.0
46,24.0
47,21.0
48,14.0
49,15.0
50,23.0
51,22.0
52,27.0
53,12.0
54,19.0
55,25.0
56,24.0
57,18.0
58,22.0
59,28.0
60,10.0
61,20.0
62,16.0
63,13.0
64,10.0
65,17.0
66,53.0
67,26.0
68,30.0
69,29.0
70,12.0
71,14.0
72,12.0
73,18.0
74,14.0
75,21.0
76,11.0
77,11.0
78,17.0
79,11.0
80,34.0
81,24.0
82,25.0
83,16.0
84,40.0
85,21.0
86,15.0
87,21.0
88,10.0
89,15.0
90,16.0
91,41.0
92,26.0
93,13.0
94,9.0
95,13.0
96,16.0
97,22.0
98,44.0
99,58.0
100,25.0
101,32.0
102,13.0
103,26.0
104,21.0
105,17.0
106,14.0
107,18.0
108,13.0
109,11.0
110,14.0
111,22.0
112,12.0
113,27.0
114,17.0
115,22.0
116,13.0
117,31.0
118,25.0
119,22.0
120,11.0
121,16.0
122,32.0
123,34.0
124,13.0
125,13.0
126,30.0
127,14.0
128,56.0
129,9.0
130,24.0
131,24.0
132,20.0
133,13.0
134,16.0
135,10.0
136,18.0
137,41.0
138,14.0
139,27.0
140,35.0
141,14.0
142,13.0
143,15.0
144,17.0
145,25.0
146,20.0
147,13.0
148,18.0
149,14.0
150,34.0
151,19.0
152,47.0
153,40.0
154,20.0
155,19.0
156,15.0
157,32.0
158,26.0
159,18.0
160,37.0
161,14.0
162,14.0
163,9.0
164,13.0
165,17.0
166,31.0
167,9.0
168,14.0
169,14.0
170,13.0
171,20.0
172,19.0
173,21.0
174,12.0
175,13.0
176,16.0
177,16.0
178,10.0
179,13.0
180,16.0
181,11.0
182,12.0
183,17.0
184,27.0
185,16.0
186,14.0
187,16.0
188,10.0
189,10.0
190,12.0
191,14.0
192,13.0
193,13.0
194,12.0
195,13.0
196,11.0
197,26.0
198,12.0
199,30.0
200,27.0
201,11.0
202,10.0
203,20.0
204,17.0
205,43.0
206,18.0
207,11.0
208,16.0
209,17.0
210,18.0
211,18.0
212,11.0
213,9.0
214,14.0
215,35.0
